STRUCT_ID,AREA_SQ_FT,SOURCE,MAPPING_METHOD,PARCEL_LOC_ID,PARCEL_POLY_TYPE,PARCEL_MAP_NO,PARCEL_TOWN_ID,LOCAL_ID,OFFICIAL_PAR_ID
227316_900172,1788.11978937,City of Boston,OFFICIAL_LOCAL_ID,F_745806_2953313,FEE,22.0,35.0,Bos_2203361000_B0,2203361000.0
227251_900152,1996.48632018,City of Boston,OFFICIAL_LOCAL_ID,F_745580_2953254,FEE,22.0,35.0,Bos_2203376000_B0,2203376000.0
227894_900308,1544.48206336,City of Boston,OFFICIAL_LOCAL_ID,F_747683_2953772,FEE,22.0,35.0,Bos_2203119000_B0,2203119000.0
228072_900458,1270.39077575,City of Boston,OFFICIAL_LOCAL_ID,F_748272_2954234,FEE,22.0,35.0,Bos_2203055000_B0,2203055000.0
227441_899765,3352.32320488,City of Boston,OFFICIAL_LOCAL_ID,F_746197_2951985,FEE,22.0,35.0,Bos_2204727000_B0,2204727000.0
229197_900122,1784.92675798,City of Boston,OFFICIAL_LOCAL_ID,F_751944_2953155,FEE,21.0,35.0,Bos_2101384000_B0,2101384000.0
229252_900154,1096.65962459,City of Boston,OFFICIAL_LOCAL_ID,F_752442_2953693,FEE,21.0,35.0,Bos_2101375010_B2,2101375010.0
228017_899092,1198.77882593,City of Boston,OFFICIAL_LOCAL_ID,F_748091_2949783,FEE,22.0,35.0,Bos_2205263000_B0,2205263000.0
227978_898977,1877.22659363,City of Boston,OFFICIAL_LOCAL_ID,F_747950_2949389,FEE,22.0,35.0,Bos_2205299000_B0,2205299000.0
229628_901460,10053.04380999,City of Boston,OFFICIAL_LOCAL_ID,F_753368_2957554,FEE,22.0,35.0,Bos_2200579002_B0,2200579002.0
232503_899544,1327.92829115,City of Boston,OFFICIAL_LOCAL_ID,F_762825_2951259,FEE,21.0,35.0,Bos_2100089000_B0,2100089000.0
228763_899390,439.85058327,City of Boston,OFFICIAL_LOCAL_ID,F_750484_2950751,FEE,21.0,35.0,Bos_2102770000_B1,2102770000.0
230158_900958,2769.9681149,City of Boston,OFFICIAL_LOCAL_ID,F_755109_2955881,FEE,22.0,35.0,Bos_2201281000_B0,2201281000.0
230047_900989,1748.66316497,City of Boston,OFFICIAL_LOCAL_ID,F_754743_2955978,FEE,22.0,35.0,Bos_2201274000_B0,2201274000.0
230019_900924,1169.097892,City of Boston,OFFICIAL_LOCAL_ID,F_754660_2955769,FEE,22.0,35.0,Bos_2201311001_B0,2201311001.0
229927_900942,858.07618739,City of Boston,OFFICIAL_LOCAL_ID,F_754355_2955837,FEE,22.0,35.0,Bos_2201333000_B0,2201333000.0
230378_900887,1183.41185685,City of Boston,OFFICIAL_LOCAL_ID,F_755818_2955647,FEE,22.0,35.0,Bos_2201348000_B0,2201348000.0
230183_900860,1705.30240487,City of Boston,OFFICIAL_LOCAL_ID,F_755193_2955554,FEE,22.0,35.0,Bos_2201297000_B0,2201297000.0
230337_900921,1022.7770786,City of Boston,OFFICIAL_LOCAL_ID,F_755693_2955769,FEE,22.0,35.0,Bos_2201378000_B0,2201378000.0
230376_901000,1484.32289824,City of Boston,OFFICIAL_LOCAL_ID,F_755815_2956031,FEE,22.0,35.0,Bos_2201402000_B0,2201402000.0
227681_900158,222.31507028,City of Boston,OFFICIAL_LOCAL_ID,F_747010_2953282,FEE,22.0,35.0,Bos_2203853000_B1,2203853000.0
227653_900076,1830.7189042,City of Boston,OFFICIAL_LOCAL_ID,F_746896_2952992,FEE,22.0,35.0,Bos_2203868000_B0,2203868000.0
230060_901153,756.325589,City of Boston,OFFICIAL_LOCAL_ID,F_754535_2956583,FEE,22.0,35.0,Bos_2201177000_B2,2201177000.0
230177_901079,992.06308113,City of Boston,OFFICIAL_LOCAL_ID,F_755190_2956280,FEE,22.0,35.0,Bos_2201190000_B0,2201190000.0
231219_901829,3646.06914497,City of Boston,OFFICIAL_LOCAL_ID,F_758112_2958880,FEE,22.0,35.0,Bos_2200530000_B17,2200530000.0
230038_901388,1851.47487625,City of Boston,OFFICIAL_LOCAL_ID,F_754719_2957315,FEE,22.0,35.0,Bos_2201043040_B0,2201043040.0
230124_901373,975.72645057,City of Boston,OFFICIAL_LOCAL_ID,F_754992_2957224,FEE,22.0,35.0,Bos_2201055000_B1,2201055000.0
230142_901365,1968.7666875,City of Boston,OFFICIAL_LOCAL_ID,F_755067_2957222,FEE,22.0,35.0,Bos_2201056000_B0,2201056000.0
230206_901386,598.21610589,City of Boston,OFFICIAL_LOCAL_ID,F_755276_2957288,FEE,22.0,35.0,Bos_2201026000_B0,2201026000.0
230182_901383,1505.02838745,City of Boston,OFFICIAL_LOCAL_ID,F_755188_2957286,FEE,22.0,35.0,Bos_2201024000_B0,2201024000.0
230098_901217,1016.40415586,City of Boston,OFFICIAL_LOCAL_ID,F_754904_2956747,FEE,22.0,35.0,Bos_2201162000_B0,2201162000.0
230137_901153,1107.0087328,City of Boston,OFFICIAL_LOCAL_ID,F_755035_2956525,FEE,22.0,35.0,Bos_2201184000_B0,2201184000.0
230109_901376,1327.96944413,City of Boston,OFFICIAL_LOCAL_ID,F_754952_2957256,FEE,22.0,35.0,Bos_2201054000_B0,2201054000.0
230120_901354,1268.51702041,City of Boston,OFFICIAL_LOCAL_ID,F_754992_2957224,FEE,22.0,35.0,Bos_2201055000_B0,2201055000.0
228142_900364,1731.7098218,City of Boston,OFFICIAL_LOCAL_ID,F_748494_2953924,FEE,22.0,35.0,Bos_2204364000_B0,2204364000.0
228054_900273,880.27222871,City of Boston,OFFICIAL_LOCAL_ID,F_748212_2953631,FEE,22.0,35.0,Bos_2204380000_B0,2204380000.0
227998_900263,1488.28279814,City of Boston,OFFICIAL_LOCAL_ID,F_748029_2953602,FEE,22.0,35.0,Bos_2204398000_B0,2204398000.0
226893_899960,1619.22021215,City of Boston,OFFICIAL_LOCAL_ID,F_744404_2952621,FEE,22.0,35.0,Bos_2204466000_B0,2204466000.0
230484_901138,1594.01292624,City of Boston,OFFICIAL_LOCAL_ID,F_756187_2956464,FEE,22.0,35.0,Bos_2201414000_B0,2201414000.0
230396_901073,1618.63685559,City of Boston,OFFICIAL_LOCAL_ID,F_755896_2956271,FEE,22.0,35.0,Bos_2201430000_B0,2201430000.0
230427_901092,1550.99670783,City of Boston,OFFICIAL_LOCAL_ID,F_756004_2956309,FEE,22.0,35.0,Bos_2201408000_B0,2201408000.0
230448_901079,449.30569336,City of Boston,OFFICIAL_LOCAL_ID,F_756037_2956332,FEE,22.0,35.0,Bos_2201409000_B1,2201409000.0
230323_900962,688.92767109,City of Boston,OFFICIAL_LOCAL_ID,F_755654_2955898,FEE,22.0,35.0,Bos_2201370000_B0,2201370000.0
227342_899988,1428.65228371,City of Boston,OFFICIAL_LOCAL_ID,F_745867_2952709,FEE,22.0,35.0,Bos_2204497000_B0,2204497000.0
227086_899684,1393.54416683,City of Boston,OFFICIAL_LOCAL_ID,F_745033_2951699,FEE,22.0,35.0,Bos_2204565003_B0,2204565003.0
227276_899651,1152.63651009,City of Boston,OFFICIAL_LOCAL_ID,F_745658_2951619,FEE,22.0,35.0,Bos_2204565019_B0,2204565019.0
227393_899783,843.83506025,City of Boston,OFFICIAL_LOCAL_ID,F_746037_2952042,FEE,22.0,35.0,Bos_2204628000_B0,2204628000.0
227769_899872,1489.43253716,City of Boston,OFFICIAL_LOCAL_ID,F_747272_2952321,FEE,22.0,35.0,Bos_2204662000_B0,2204662000.0
227503_899776,1477.64098776,City of Boston,OFFICIAL_LOCAL_ID,F_746401_2952006,FEE,22.0,35.0,Bos_2204731000_B0,2204731000.0
229068_899512,1292.60188113,City of Boston,OFFICIAL_LOCAL_ID,F_751488_2951190,FEE,21.0,35.0,Bos_2101872000_B0,2101872000.0
227982_899072,2490.96057281,City of Boston,OFFICIAL_LOCAL_ID,F_747979_2949696,FEE,22.0,35.0,Bos_2205311000_B0,2205311000.0
227455_899273,8410.51043645,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2205550001_B8,2205550001.0
227618_899278,1379.00438996,City of Boston,OFFICIAL_LOCAL_ID,F_746763_2950386,FEE,22.0,35.0,Bos_2205581000_B0,2205581000.0
227451_899172,1356.61403343,City of Boston,OFFICIAL_LOCAL_ID,F_746224_2950013,FEE,22.0,35.0,Bos_2205619000_B0,2205619000.0
227462_899034,1547.70703383,City of Boston,OFFICIAL_LOCAL_ID,F_746276_2949574,FEE,22.0,35.0,Bos_2205654000_B0,2205654000.0
229893_899529,393.86056044,City of Boston,OFFICIAL_LOCAL_ID,F_754278_2951220,FEE,21.0,35.0,Bos_2101652000_B1,2101652000.0
229746_899433,1752.39063371,City of Boston,OFFICIAL_LOCAL_ID,F_753767_2950891,FEE,21.0,35.0,Bos_2101665000_B0,2101665000.0
229803_899600,2772.1611765,City of Boston,OFFICIAL_LOCAL_ID,F_753943_2951425,FEE,21.0,35.0,Bos_2101680000_B0,2101680000.0
229903_899650,3478.38846662,City of Boston,OFFICIAL_LOCAL_ID,F_754273_2951596,FEE,21.0,35.0,Bos_2101699000_B0,2101699000.0
229226_899391,1560.22482791,City of Boston,OFFICIAL_LOCAL_ID,F_752061_2950751,FEE,21.0,35.0,Bos_2101902000_B0,2101902000.0
229206_899411,1482.73327097,City of Boston,OFFICIAL_LOCAL_ID,F_751988_2950822,FEE,21.0,35.0,Bos_2101904000_B0,2101904000.0
227699_900277,4885.31031812,City of Boston,OFFICIAL_LOCAL_ID,F_747018_2953679,FEE,22.0,35.0,Bos_2203232000_B0,2203232000.0
227716_900390,1428.26776364,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2203248000_B0,2203248000.0
229160_899712,28127.77169842,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2101833000_B0,2101833000.0
229780_899710,1031.63216488,City of Boston,OFFICIAL_LOCAL_ID,F_753864_2951801,FEE,21.0,35.0,Bos_2101827000_B0,2101827000.0
230803_901110,1213.10472556,City of Boston,OFFICIAL_LOCAL_ID,F_757237_2956365,FEE,22.0,35.0,Bos_2200045000_B0,2200045000.0
230773_901089,990.73844346,City of Boston,OFFICIAL_LOCAL_ID,F_757138_2956301,FEE,22.0,35.0,Bos_2200042000_B0,2200042000.0
229429_901212,1488.21468483,City of Boston,OFFICIAL_LOCAL_ID,F_752728_2956740,FEE,22.0,35.0,Bos_2200644000_B0,2200644000.0
227332_900010,1855.33511813,City of Boston,OFFICIAL_LOCAL_ID,F_745832_2952775,FEE,22.0,35.0,Bos_2204490000_B0,2204490000.0
230603_901552,8935.01777472,City of Boston,OFFICIAL_LOCAL_ID,F_756833_2957897,FEE,22.0,35.0,Bos_2200520000_B2,2200520000.0
230566_902253,476.49656832,City of Boston,OFFICIAL_LOCAL_ID,F_756693_2959571,FEE,22.0,35.0,Bos_2200533000_B14,2200533000.0
230774_901588,4330.09583322,City of Boston,OFFICIAL_LOCAL_ID,F_756833_2957897,FEE,22.0,35.0,Bos_2200520000_B5,2200520000.0
230771_901173,1353.09786682,City of Boston,OFFICIAL_LOCAL_ID,F_757131_2956581,FEE,22.0,35.0,Bos_2200317000_B0,2200317000.0
231219_900892,205.12472968,City of Boston,OFFICIAL_LOCAL_ID,F_757973_2955554,FEE,22.0,35.0,Bos_2200105000_B3,2200105000.0
229399_901003,4258.85588542,City of Boston,OFFICIAL_LOCAL_ID,F_752595_2956270,FEE,22.0,35.0,Bos_2200716000_B8,2200716000.0
229664_901344,1528.1082757,City of Boston,OFFICIAL_LOCAL_ID,F_753473_2957169,FEE,22.0,35.0,Bos_2200800000_B0,2200800000.0
230061_901069,1060.17733297,City of Boston,OFFICIAL_LOCAL_ID,F_754788_2956256,FEE,22.0,35.0,Bos_2201224000_B0,2201224000.0
230114_900925,1643.467033,City of Boston,OFFICIAL_LOCAL_ID,F_754969_2955800,FEE,22.0,35.0,Bos_2201247000_B0,2201247000.0
230089_900958,268.92596862,City of Boston,OFFICIAL_LOCAL_ID,F_754893_2955938,FEE,22.0,35.0,Bos_2201277000_B1,2201277000.0
230166_900860,2709.06350652,City of Boston,OFFICIAL_LOCAL_ID,F_755139_2955568,FEE,22.0,35.0,Bos_2201296000_B0,2201296000.0
230431_901391,1333.87207445,City of Boston,OFFICIAL_LOCAL_ID,F_755989_2957320,FEE,22.0,35.0,Bos_2201062000_B0,2201062000.0
228502_898870,5025.60495129,City of Boston,OFFICIAL_LOCAL_ID,F_749675_2949014,FEE,21.0,35.0,Bos_2102502000_B0,2102502000.0
227357_900049,4380.92036013,City of Boston,OFFICIAL_LOCAL_ID,F_745921_2952904,FEE,22.0,35.0,Bos_2204493000_B0,2204493000.0
227312_899719,1351.54880837,City of Boston,OFFICIAL_LOCAL_ID,F_745771_2951823,FEE,22.0,35.0,Bos_2204607000_B0,2204607000.0
227777_899836,1764.75505814,City of Boston,OFFICIAL_LOCAL_ID,F_747290_2952214,FEE,22.0,35.0,Bos_2204666000_B0,2204666000.0
227349_899680,1354.16505664,City of Boston,OFFICIAL_LOCAL_ID,F_745892_2951699,FEE,22.0,35.0,Bos_2204603000_B0,2204603000.0
227222_899354,9714.91743613,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2205550001_B17,2205550001.0
228662_899979,2139.47223673,City of Boston,OFFICIAL_LOCAL_ID,F_750199_2952672,FEE,22.0,35.0,Bos_2202404000_B0,2202404000.0
228524_899932,7681.84200449,City of Boston,OFFICIAL_LOCAL_ID,F_749761_2952534,FEE,22.0,35.0,Bos_2202405000_B0,2202405000.0
228844_899518,7116.86556013,City of Boston,OFFICIAL_LOCAL_ID,F_750856_2951174,FEE,22.0,35.0,Bos_2205347000_B1,2205347000.0
228934_899514,1062.00583423,City of Boston,OFFICIAL_LOCAL_ID,F_751059_2951166,FEE,22.0,35.0,Bos_2205335000_B0,2205335000.0
228707_899799,413.76943562,City of Boston,OFFICIAL_LOCAL_ID,F_750356_2952095,FEE,22.0,35.0,Bos_2205509000_B1,2205509000.0
227786_899539,1644.03508433,City of Boston,OFFICIAL_LOCAL_ID,F_747325_2951237,FEE,22.0,35.0,Bos_2205647000_B0,2205647000.0
228568_899479,1982.81873828,City of Boston,OFFICIAL_LOCAL_ID,F_749857_2951048,FEE,21.0,35.0,Bos_2102867000_B0,2102867000.0
230721_901038,827.20497475,City of Boston,OFFICIAL_LOCAL_ID,F_756962_2956159,FEE,22.0,35.0,Bos_2200036000_B0,2200036000.0
228860_899429,1701.44669721,City of Boston,OFFICIAL_LOCAL_ID,F_750863_2950894,FEE,21.0,35.0,Bos_2102832000_B0,2102832000.0
228496_899605,1301.370544,City of Boston,OFFICIAL_LOCAL_ID,F_749668_2951452,FEE,21.0,35.0,Bos_2102858000_B0,2102858000.0
230831_901132,1039.01941302,City of Boston,OFFICIAL_LOCAL_ID,F_757338_2956431,FEE,22.0,35.0,Bos_2200047000_B0,2200047000.0
229635_899434,3811.21827536,City of Boston,OFFICIAL_LOCAL_ID,F_753401_2950898,FEE,21.0,35.0,Bos_2101766000_B0,2101766000.0
229849_899687,3537.1217252,City of Boston,OFFICIAL_LOCAL_ID,F_754091_2951714,FEE,21.0,35.0,Bos_2101695000_B0,2101695000.0
228703_898657,6392.6593231,City of Boston,OFFICIAL_LOCAL_ID,F_750352_2948270,FEE,21.0,35.0,Bos_2102331000_B0,2102331000.0
228529_898847,5056.11326987,City of Boston,OFFICIAL_LOCAL_ID,F_749728_2948947,FEE,21.0,35.0,Bos_2102503000_B0,2102503000.0
228513_898976,3825.81295856,City of Boston,OFFICIAL_LOCAL_ID,F_749688_2949403,FEE,21.0,35.0,Bos_2102517000_B0,2102517000.0
229128_899180,5283.93205547,City of Boston,OFFICIAL_LOCAL_ID,F_751738_2950063,FEE,21.0,35.0,Bos_2102657000_B0,2102657000.0
230948_901090,1005.23510383,City of Boston,OFFICIAL_LOCAL_ID,F_757696_2956325,FEE,22.0,35.0,Bos_2200085000_B0,2200085000.0
231378_901162,100.57279472,City of Boston,OFFICIAL_LOCAL_ID,F_759183_2956394,FEE,22.0,35.0,Bos_2200101001_B2,2200101001.0
230753_901157,1513.34440978,City of Boston,OFFICIAL_LOCAL_ID,F_757071_2956530,FEE,22.0,35.0,Bos_2200315000_B0,2200315000.0
230581_901308,3569.44446354,City of Boston,OFFICIAL_LOCAL_ID,F_756491_2957012,FEE,22.0,35.0,Bos_2200427000_B0,2200427000.0
231216_901735,13950.45110027,City of Boston,OFFICIAL_LOCAL_ID,F_758299_2958148,FEE,22.0,35.0,Bos_2200490000_B1,2200490000.0
227621_900364,1491.67307915,City of Boston,OFFICIAL_LOCAL_ID,F_746784_2953950,FEE,22.0,35.0,Bos_2203257000_B0,2203257000.0
227624_900470,1219.66972393,City of Boston,OFFICIAL_LOCAL_ID,F_746787_2954290,FEE,22.0,35.0,Bos_2203291002_B0,2203291002.0
227212_900365,1611.54333621,City of Boston,OFFICIAL_LOCAL_ID,F_745427_2953955,FEE,22.0,35.0,Bos_2203519000_B0,2203519000.0
227091_900431,1816.93929789,City of Boston,OFFICIAL_LOCAL_ID,F_745066_2954152,FEE,22.0,35.0,Bos_2203656000_B0,2203656000.0
229292_899462,5195.18686757,City of Boston,OFFICIAL_LOCAL_ID,F_752280_2950955,FEE,21.0,35.0,Bos_2101843000_B0,2101843000.0
230770_900975,1206.97176145,City of Boston,OFFICIAL_LOCAL_ID,F_757116_2955952,FEE,22.0,35.0,Bos_2200022000_B0,2200022000.0
230753_901074,947.09703913,City of Boston,OFFICIAL_LOCAL_ID,F_757070_2956256,FEE,22.0,35.0,Bos_2200040000_B0,2200040000.0
228729_900531,1444.66503489,City of Boston,OFFICIAL_LOCAL_ID,F_750419_2954485,FEE,22.0,35.0,Bos_2202555000_B0,2202555000.0
228740_900567,1487.76455561,City of Boston,OFFICIAL_LOCAL_ID,F_750451_2954602,FEE,22.0,35.0,Bos_2202557000_B0,2202557000.0
228450_900619,291.38320921,City of Boston,OFFICIAL_LOCAL_ID,F_749534_2954762,FEE,22.0,35.0,Bos_2202598000_B1,2202598000.0
228459_900594,1534.89655729,City of Boston,OFFICIAL_LOCAL_ID,F_749531_2954695,FEE,22.0,35.0,Bos_2202599000_B0,2202599000.0
228405_899932,15128.49080365,City of Boston,OFFICIAL_LOCAL_ID,F_749349_2952538,FEE,22.0,35.0,Bos_2202439000_B0,2202439000.0
228550_900303,1986.44525377,City of Boston,OFFICIAL_LOCAL_ID,F_749819_2953747,FEE,22.0,35.0,Bos_2202503002_B0,2202503002.0
228560_900459,931.53146741,City of Boston,OFFICIAL_LOCAL_ID,F_749875_2954273,FEE,22.0,35.0,Bos_2202526000_B0,2202526000.0
228757_900530,1066.60465231,City of Boston,OFFICIAL_LOCAL_ID,F_750502_2954478,FEE,22.0,35.0,Bos_2202562000_B0,2202562000.0
228987_898620,2332.73994305,City of Boston,OFFICIAL_LOCAL_ID,F_751259_2948214,FEE,21.0,35.0,Bos_2102368000_B0,2102368000.0
228955_898557,3599.0344566,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2102379000_B0,2102379000.0
229101_899111,3023.33869386,City of Boston,OFFICIAL_LOCAL_ID,F_751637_2949856,FEE,21.0,35.0,Bos_2102650000_B0,2102650000.0
229523_901220,1349.59958763,City of Boston,OFFICIAL_LOCAL_ID,F_753014_2956752,FEE,22.0,35.0,Bos_2200639000_B0,2200639000.0
227693_899901,1747.59295172,City of Boston,OFFICIAL_LOCAL_ID,F_747027_2952417,FEE,22.0,35.0,Bos_2204811000_B1,2204811000.0
228485_899868,8643.21006593,City of Boston,OFFICIAL_LOCAL_ID,F_749619_2952307,FEE,22.0,35.0,Bos_2204903000_B0,2204903000.0
228733_900363,2053.11063324,City of Boston,OFFICIAL_LOCAL_ID,F_750420_2953949,FEE,22.0,35.0,Bos_2202573010_B0,2202573010.0
228412_900541,417.45157452,City of Boston,OFFICIAL_LOCAL_ID,F_749385_2954550,FEE,22.0,35.0,Bos_2202583000_B1,2202583000.0
228436_900561,1061.5924766,City of Boston,OFFICIAL_LOCAL_ID,F_749463_2954572,FEE,22.0,35.0,Bos_2202585000_B0,2202585000.0
228436_900591,1564.18508309,City of Boston,OFFICIAL_LOCAL_ID,F_749463_2954690,FEE,22.0,35.0,Bos_2202586000_B0,2202586000.0
228507_900452,1212.78718774,City of Boston,OFFICIAL_LOCAL_ID,F_749691_2954220,FEE,22.0,35.0,Bos_2202522000_B0,2202522000.0
227148_900220,448.89537201,City of Boston,OFFICIAL_LOCAL_ID,F_745209_2953442,FEE,22.0,35.0,Bos_2203385000_B1,2203385000.0
227227_900487,1724.01318074,City of Boston,OFFICIAL_LOCAL_ID,F_745507_2954343,FEE,22.0,35.0,Bos_2203444001_B0,2203444001.0
227192_900546,1015.66384213,City of Boston,OFFICIAL_LOCAL_ID,F_745380_2954542,FEE,22.0,35.0,Bos_2203450000_B0,2203450000.0
230651_900364,3419.09385749,City of Boston,OFFICIAL_LOCAL_ID,F_756741_2953938,FEE,21.0,35.0,Bos_2100569000_B0,2100569000.0
230703_901078,91.16550257,City of Boston,OFFICIAL_LOCAL_ID,F_756876_2956255,FEE,22.0,35.0,Bos_2200327000_B1,2200327000.0
230541_901289,349.3023835,City of Boston,OFFICIAL_LOCAL_ID,F_756372_2956934,FEE,22.0,35.0,Bos_2200435000_B1,2200435000.0
229388_901247,886.79948359,City of Boston,OFFICIAL_LOCAL_ID,F_752569_2956830,FEE,22.0,35.0,Bos_2200605000_B0,2200605000.0
229504_901179,1488.64622139,City of Boston,OFFICIAL_LOCAL_ID,F_752947_2956613,FEE,22.0,35.0,Bos_2200709000_B0,2200709000.0
229208_901227,1138.96258239,City of Boston,OFFICIAL_LOCAL_ID,F_751996_2956786,FEE,22.0,35.0,Bos_2200593000_B0,2200593000.0
228062_900712,1722.74671983,City of Boston,OFFICIAL_LOCAL_ID,F_748229_2955092,FEE,22.0,35.0,Bos_2202888000_B0,2202888000.0
227986_900662,1282.04742902,City of Boston,OFFICIAL_LOCAL_ID,F_747982_2954926,FEE,22.0,35.0,Bos_2202899000_B0,2202899000.0
227868_900675,1723.16752679,City of Boston,OFFICIAL_LOCAL_ID,F_747594_2954930,FEE,22.0,35.0,Bos_2202944000_B0,2202944000.0
227882_900672,1685.58394502,City of Boston,OFFICIAL_LOCAL_ID,F_747641_2954923,FEE,22.0,35.0,Bos_2202945000_B0,2202945000.0
228101_900043,2127.76041349,City of Boston,OFFICIAL_LOCAL_ID,F_748348_2952883,FEE,22.0,35.0,Bos_2204091000_B0,2204091000.0
227661_899934,1596.046261,City of Boston,OFFICIAL_LOCAL_ID,F_746916_2952528,FEE,22.0,35.0,Bos_2204809000_B0,2204809000.0
228470_900471,573.26379481,City of Boston,OFFICIAL_LOCAL_ID,F_749550_2954258,FEE,22.0,35.0,Bos_2202519000_B1,2202519000.0
228567_900111,1183.32474087,City of Boston,OFFICIAL_LOCAL_ID,F_749884_2953112,FEE,22.0,35.0,Bos_2202428000_B0,2202428000.0
228452_900071,1442.89417923,City of Boston,OFFICIAL_LOCAL_ID,F_749518_2952989,FEE,22.0,35.0,Bos_2202456000_B0,2202456000.0
228552_900157,1263.1258645,City of Boston,OFFICIAL_LOCAL_ID,F_749845_2953259,FEE,22.0,35.0,Bos_2202470000_B0,2202470000.0
228533_900438,1057.61319429,City of Boston,OFFICIAL_LOCAL_ID,F_749768_2954161,FEE,22.0,35.0,Bos_2202524000_B0,2202524000.0
228748_900381,1242.31183988,City of Boston,OFFICIAL_LOCAL_ID,F_750469_2954025,FEE,22.0,35.0,Bos_2202572017_B1,2202572017.0
229499_901056,1401.2519419,City of Boston,OFFICIAL_LOCAL_ID,F_752965_2956205,FEE,22.0,35.0,Bos_2200851000_B0,2200851000.0
230786_900379,2209.75954138,City of Boston,OFFICIAL_LOCAL_ID,F_757119_2953968,FEE,21.0,35.0,Bos_2100576000_B0,2100576000.0
230544_900452,630.27173737,City of Boston,OFFICIAL_LOCAL_ID,F_756349_2954185,FEE,21.0,35.0,Bos_2100593000_B1,2100593000.0
227260_900240,2325.46010238,City of Boston,OFFICIAL_LOCAL_ID,F_745587_2953537,FEE,22.0,35.0,Bos_2203406000_B0,2203406000.0
227449_900734,809.54887032,City of Boston,OFFICIAL_LOCAL_ID,F_746212_2955158,FEE,22.0,35.0,Bos_2203430000_B0,2203430000.0
227324_900528,15219.23844224,City of Boston,OFFICIAL_LOCAL_ID,F_745833_2954511,FEE,22.0,35.0,Bos_2203447000_B0,2203447000.0
228549_899466,1029.10690549,City of Boston,OFFICIAL_LOCAL_ID,F_749836_2950984,FEE,21.0,35.0,Bos_2102868000_B0,2102868000.0
230863_900959,944.61025749,City of Boston,OFFICIAL_LOCAL_ID,F_757416_2955904,FEE,22.0,35.0,Bos_2200011000_B0,2200011000.0
230820_901068,1343.54276121,City of Boston,OFFICIAL_LOCAL_ID,F_757284_2956266,FEE,22.0,35.0,Bos_2200031000_B0,2200031000.0
230735_901031,1756.39787238,City of Boston,OFFICIAL_LOCAL_ID,F_757036_2956131,FEE,22.0,35.0,Bos_2200035000_B1,2200035000.0
229657_899759,4644.68120919,City of Boston,OFFICIAL_LOCAL_ID,F_753473_2951956,FEE,21.0,35.0,Bos_2101818000_B0,2101818000.0
229344_899337,5031.7208532,City of Boston,OFFICIAL_LOCAL_ID,F_752421_2950544,FEE,21.0,35.0,Bos_2101915000_B0,2101915000.0
229243_899295,576.83418561,City of Boston,OFFICIAL_LOCAL_ID,F_752129_2950391,FEE,21.0,35.0,Bos_2101947000_B1,2101947000.0
229255_899294,639.72600607,City of Boston,OFFICIAL_LOCAL_ID,F_752167_2950469,FEE,21.0,35.0,Bos_2101966000_B1,2101966000.0
227210_899842,1429.41907157,City of Boston,OFFICIAL_LOCAL_ID,F_745437_2952235,FEE,22.0,35.0,Bos_2204505000_B0,2204505000.0
228109_900257,595.84023728,City of Boston,OFFICIAL_LOCAL_ID,F_748377_2953632,FEE,22.0,35.0,Bos_2204383000_B1,2204383000.0
228156_900174,493.69304007,City of Boston,OFFICIAL_LOCAL_ID,F_748551_2953368,FEE,22.0,35.0,Bos_2204407000_B1,2204407000.0
228486_900479,1007.41583744,City of Boston,OFFICIAL_LOCAL_ID,F_749620_2954313,FEE,22.0,35.0,Bos_2202520000_B0,2202520000.0
228496_900417,1688.47972342,City of Boston,OFFICIAL_LOCAL_ID,F_749668_2954115,FEE,22.0,35.0,Bos_2202516000_B0,2202516000.0
228365_900576,1062.27548635,City of Boston,OFFICIAL_LOCAL_ID,F_749239_2954647,FEE,22.0,35.0,Bos_2202590000_B0,2202590000.0
228443_900531,455.25377277,City of Boston,OFFICIAL_LOCAL_ID,F_749489_2954500,FEE,22.0,35.0,Bos_2202603000_B1,2202603000.0
227973_900927,7007.87549206,City of Boston,OFFICIAL_LOCAL_ID,F_748003_2955747,FEE,22.0,35.0,Bos_2202763000_B0,2202763000.0
228217_900521,532.9061588,City of Boston,OFFICIAL_LOCAL_ID,F_748740_2954443,FEE,22.0,35.0,Bos_2202855001_B1,2202855001.0
228155_900554,1414.68321915,City of Boston,OFFICIAL_LOCAL_ID,F_748556_2954562,FEE,22.0,35.0,Bos_2202862000_B0,2202862000.0
228256_900652,1554.76496925,City of Boston,OFFICIAL_LOCAL_ID,F_748870_2954894,FEE,22.0,35.0,Bos_2202875000_B0,2202875000.0
228075_900684,1034.6731738,City of Boston,OFFICIAL_LOCAL_ID,F_748261_2954988,FEE,22.0,35.0,Bos_2202890000_B0,2202890000.0
227980_900591,1306.73850037,City of Boston,OFFICIAL_LOCAL_ID,F_747959_2954694,FEE,22.0,35.0,Bos_2202923000_B0,2202923000.0
227919_900697,1608.72694577,City of Boston,OFFICIAL_LOCAL_ID,F_747741_2955033,FEE,22.0,35.0,Bos_2202946000_B0,2202946000.0
