NAME,median_income,state,county,tract
Census Tract 101; Barnstable County; Massachusetts,104500.0,25,001,010100
Census Tract 3561; Middlesex County; Massachusetts,155082.0,25,017,356100
Census Tract 3563; Middlesex County; Massachusetts,115427.0,25,017,356300
Census Tract 3564; Middlesex County; Massachusetts,183470.0,25,017,356400
Census Tract 3565; Middlesex County; Massachusetts,134943.0,25,017,356500
Census Tract 3566.01; Middlesex County; Massachusetts,140694.0,25,017,356601
Census Tract 3566.02; Middlesex County; Massachusetts,155265.0,25,017,356602
Census Tract 3567.01; Middlesex County; Massachusetts,139229.0,25,017,356701
Census Tract 3567.03; Middlesex County; Massachusetts,135240.0,25,017,356703
Census Tract 3567.04; Middlesex County; Massachusetts,156316.0,25,017,356704
Census Tract 3571; Middlesex County; Massachusetts,163466.0,25,017,357100
Census Tract 3572; Middlesex County; Massachusetts,228281.0,25,017,357200
Census Tract 3573; Middlesex County; Massachusetts,163393.0,25,017,357300
Census Tract 3574; Middlesex County; Massachusetts,212130.0,25,017,357400
Census Tract 3575; Middlesex County; Massachusetts,166563.0,25,017,357500
Census Tract 3576; Middlesex County; Massachusetts,183214.0,25,017,357600
Census Tract 3577; Middlesex County; Massachusetts,124516.0,25,017,357700
Census Tract 3578; Middlesex County; Massachusetts,227100.0,25,017,357800
Census Tract 3581; Middlesex County; Massachusetts,234519.0,25,017,358100
Census Tract 3583; Middlesex County; Massachusetts,213333.0,25,017,358300
Census Tract 3584; Middlesex County; Massachusetts,179753.0,25,017,358400
Census Tract 3585; Middlesex County; Massachusetts,239375.0,25,017,358500
Census Tract 3586; Middlesex County; Massachusetts,207125.0,25,017,358600
Census Tract 3587; Middlesex County; Massachusetts,250001.0,25,017,358700
Census Tract 3591; Middlesex County; Massachusetts,158947.0,25,017,359100
Census Tract 3593.01; Middlesex County; Massachusetts,-666666666.0,25,017,359301
Census Tract 3593.02; Middlesex County; Massachusetts,-666666666.0,25,017,359302
Census Tract 3593.03; Middlesex County; Massachusetts,158984.0,25,017,359303
Census Tract 3594; Middlesex County; Massachusetts,115259.0,25,017,359400
Census Tract 3603; Middlesex County; Massachusetts,180750.0,25,017,360300
Census Tract 3611; Middlesex County; Massachusetts,232835.0,25,017,361100
Census Tract 3612; Middlesex County; Massachusetts,184866.0,25,017,361200
Census Tract 3613; Middlesex County; Massachusetts,221029.0,25,017,361300
Census Tract 3621; Middlesex County; Massachusetts,250001.0,25,017,362100
Census Tract 3631.03; Middlesex County; Massachusetts,147639.0,25,017,363103
Census Tract 3631.04; Middlesex County; Massachusetts,153065.0,25,017,363104
Census Tract 3631.05; Middlesex County; Massachusetts,97679.0,25,017,363105
Census Tract 3631.06; Middlesex County; Massachusetts,107222.0,25,017,363106
Census Tract 3632.01; Middlesex County; Massachusetts,214513.0,25,017,363201
Census Tract 3632.02; Middlesex County; Massachusetts,201364.0,25,017,363202
Census Tract 3641.01; Middlesex County; Massachusetts,123134.0,25,017,364101
Census Tract 3641.02; Middlesex County; Massachusetts,118056.0,25,017,364102
Census Tract 3651; Middlesex County; Massachusetts,250001.0,25,017,365100
Census Tract 3652.01; Middlesex County; Massachusetts,227230.0,25,017,365201
Census Tract 3652.02; Middlesex County; Massachusetts,221250.0,25,017,365202
Census Tract 3661; Middlesex County; Massachusetts,178438.0,25,017,366100
Census Tract 3662.01; Middlesex County; Massachusetts,250001.0,25,017,366201
Census Tract 3662.02; Middlesex County; Massachusetts,218750.0,25,017,366202
Census Tract 3671; Middlesex County; Massachusetts,250001.0,25,017,367100
Census Tract 3672; Middlesex County; Massachusetts,250001.0,25,017,367200
Census Tract 3681.01; Middlesex County; Massachusetts,130481.0,25,017,368101
Census Tract 3681.02; Middlesex County; Massachusetts,154879.0,25,017,368102
Census Tract 3682; Middlesex County; Massachusetts,131513.0,25,017,368200
Census Tract 3683; Middlesex County; Massachusetts,98375.0,25,017,368300
Census Tract 3684; Middlesex County; Massachusetts,123795.0,25,017,368400
Census Tract 3685; Middlesex County; Massachusetts,90484.0,25,017,368500
Census Tract 3686; Middlesex County; Massachusetts,113125.0,25,017,368600
Census Tract 3687; Middlesex County; Massachusetts,80524.0,25,017,368700
Census Tract 3688; Middlesex County; Massachusetts,128277.0,25,017,368800
Census Tract 3689.01; Middlesex County; Massachusetts,134813.0,25,017,368901
Census Tract 3689.02; Middlesex County; Massachusetts,57450.0,25,017,368902
Census Tract 3690; Middlesex County; Massachusetts,-666666666.0,25,017,369000
Census Tract 3691; Middlesex County; Massachusetts,133031.0,25,017,369100
Census Tract 3701.01; Middlesex County; Massachusetts,124805.0,25,017,370101
Census Tract 3701.03; Middlesex County; Massachusetts,108258.0,25,017,370103
Census Tract 3701.04; Middlesex County; Massachusetts,126050.0,25,017,370104
Census Tract 3702.01; Middlesex County; Massachusetts,141176.0,25,017,370201
Census Tract 3702.02; Middlesex County; Massachusetts,122917.0,25,017,370202
Census Tract 3703.01; Middlesex County; Massachusetts,123983.0,25,017,370301
Census Tract 3703.02; Middlesex County; Massachusetts,95714.0,25,017,370302
Census Tract 3704.01; Middlesex County; Massachusetts,116136.0,25,017,370401
Census Tract 3704.02; Middlesex County; Massachusetts,137104.0,25,017,370402
Census Tract 3704.03; Middlesex County; Massachusetts,125542.0,25,017,370403
Census Tract 3731; Middlesex County; Massachusetts,159441.0,25,017,373100
Census Tract 3732; Middlesex County; Massachusetts,121154.0,25,017,373200
Census Tract 3733; Middlesex County; Massachusetts,149720.0,25,017,373300
Census Tract 3734; Middlesex County; Massachusetts,137656.0,25,017,373400
Census Tract 3735; Middlesex County; Massachusetts,250001.0,25,017,373500
Census Tract 3736; Middlesex County; Massachusetts,250001.0,25,017,373600
Census Tract 3737; Middlesex County; Massachusetts,250001.0,25,017,373700
Census Tract 3738; Middlesex County; Massachusetts,159095.0,25,017,373800
Census Tract 3739.01; Middlesex County; Massachusetts,248056.0,25,017,373901
Census Tract 3739.02; Middlesex County; Massachusetts,182622.0,25,017,373902
Census Tract 3740; Middlesex County; Massachusetts,212991.0,25,017,374000
Census Tract 3741; Middlesex County; Massachusetts,120766.0,25,017,374100
Census Tract 3742; Middlesex County; Massachusetts,242389.0,25,017,374200
Census Tract 3743; Middlesex County; Massachusetts,250001.0,25,017,374300
Census Tract 3744; Middlesex County; Massachusetts,242700.0,25,017,374400
Census Tract 3745; Middlesex County; Massachusetts,135669.0,25,017,374500
Census Tract 3746; Middlesex County; Massachusetts,167381.0,25,017,374600
Census Tract 3747; Middlesex County; Massachusetts,171333.0,25,017,374700
Census Tract 3748; Middlesex County; Massachusetts,200083.0,25,017,374800
Census Tract 3821; Middlesex County; Massachusetts,151071.0,25,017,382100
Census Tract 3822; Middlesex County; Massachusetts,149943.0,25,017,382200
Census Tract 3823; Middlesex County; Massachusetts,202893.0,25,017,382300
Census Tract 3824; Middlesex County; Massachusetts,111172.0,25,017,382400
Census Tract 3825; Middlesex County; Massachusetts,121086.0,25,017,382500
Census Tract 3826.01; Middlesex County; Massachusetts,122250.0,25,017,382601
Census Tract 3826.02; Middlesex County; Massachusetts,112211.0,25,017,382602
Census Tract 3831.01; Middlesex County; Massachusetts,64107.0,25,017,383101
Census Tract 3831.02; Middlesex County; Massachusetts,54651.0,25,017,383102
Census Tract 3832; Middlesex County; Massachusetts,89671.0,25,017,383200
Census Tract 3833; Middlesex County; Massachusetts,84605.0,25,017,383300
Census Tract 3834.01; Middlesex County; Massachusetts,76538.0,25,017,383401
Census Tract 3834.02; Middlesex County; Massachusetts,67572.0,25,017,383402
Census Tract 3835.01; Middlesex County; Massachusetts,60514.0,25,017,383501
Census Tract 3835.02; Middlesex County; Massachusetts,96736.0,25,017,383502
Census Tract 3836; Middlesex County; Massachusetts,113764.0,25,017,383600
Census Tract 3837; Middlesex County; Massachusetts,115950.0,25,017,383700
Census Tract 3838; Middlesex County; Massachusetts,132079.0,25,017,383800
Census Tract 3839.02; Middlesex County; Massachusetts,182880.0,25,017,383902
Census Tract 3839.03; Middlesex County; Massachusetts,131324.0,25,017,383903
Census Tract 3839.04; Middlesex County; Massachusetts,98611.0,25,017,383904
Census Tract 3840.03; Middlesex County; Massachusetts,94088.0,25,017,384003
Census Tract 3840.04; Middlesex County; Massachusetts,136581.0,25,017,384004
Census Tract 3851.01; Middlesex County; Massachusetts,171850.0,25,017,385101
Census Tract 3851.02; Middlesex County; Massachusetts,137344.0,25,017,385102
Census Tract 3852.01; Middlesex County; Massachusetts,104857.0,25,017,385201
Census Tract 3852.03; Middlesex County; Massachusetts,115819.0,25,017,385203
Census Tract 3852.04; Middlesex County; Massachusetts,167188.0,25,017,385204
Census Tract 3861; Middlesex County; Massachusetts,247500.0,25,017,386100
Census Tract 3871; Middlesex County; Massachusetts,149286.0,25,017,387100
Census Tract 3872.01; Middlesex County; Massachusetts,151650.0,25,017,387201
Census Tract 3872.02; Middlesex County; Massachusetts,188472.0,25,017,387202
Census Tract 3881; Middlesex County; Massachusetts,151000.0,25,017,388100
Census Tract 3882; Middlesex County; Massachusetts,121875.0,25,017,388200
Census Tract 3883; Middlesex County; Massachusetts,23688.0,25,017,388300
Census Tract 9800; Middlesex County; Massachusetts,-666666666.0,25,017,980000
Census Tract 9501; Nantucket County; Massachusetts,116719.0,25,019,950100
Census Tract 9502.01; Nantucket County; Massachusetts,109420.0,25,019,950201
Census Tract 9502.02; Nantucket County; Massachusetts,153870.0,25,019,950202
Census Tract 9503.07; Nantucket County; Massachusetts,185417.0,25,019,950307
Census Tract 9504; Nantucket County; Massachusetts,132290.0,25,019,950400
Census Tract 9505; Nantucket County; Massachusetts,100833.0,25,019,950500
Census Tract 9900; Nantucket County; Massachusetts,-666666666.0,25,019,990000
Census Tract 4001; Norfolk County; Massachusetts,105083.0,25,021,400100
Census Tract 4002.01; Norfolk County; Massachusetts,121133.0,25,021,400201
Census Tract 4002.02; Norfolk County; Massachusetts,93702.0,25,021,400202
Census Tract 4003; Norfolk County; Massachusetts,161382.0,25,021,400300
Census Tract 4004.01; Norfolk County; Massachusetts,90383.0,25,021,400401
Census Tract 4004.02; Norfolk County; Massachusetts,250001.0,25,021,400402
Census Tract 4005; Norfolk County; Massachusetts,158169.0,25,021,400500
Census Tract 4006; Norfolk County; Massachusetts,167200.0,25,021,400600
Census Tract 4007; Norfolk County; Massachusetts,166333.0,25,021,400700
Census Tract 4008; Norfolk County; Massachusetts,131731.0,25,021,400800
Census Tract 4009; Norfolk County; Massachusetts,95451.0,25,021,400900
Census Tract 4010; Norfolk County; Massachusetts,131919.0,25,021,401000
Census Tract 4011; Norfolk County; Massachusetts,242452.0,25,021,401100
Census Tract 4012.01; Norfolk County; Massachusetts,247663.0,25,021,401201
Census Tract 4012.02; Norfolk County; Massachusetts,122031.0,25,021,401202
Census Tract 4021.01; Norfolk County; Massachusetts,139896.0,25,021,402101
Census Tract 4021.02; Norfolk County; Massachusetts,84529.0,25,021,402102
Census Tract 4022; Norfolk County; Massachusetts,145547.0,25,021,402200
Census Tract 4023; Norfolk County; Massachusetts,149732.0,25,021,402300
Census Tract 4024; Norfolk County; Massachusetts,124507.0,25,021,402400
Census Tract 4025; Norfolk County; Massachusetts,120000.0,25,021,402500
Census Tract 4031; Norfolk County; Massachusetts,212264.0,25,021,403100
Census Tract 4033; Norfolk County; Massachusetts,250001.0,25,021,403300
Census Tract 4034; Norfolk County; Massachusetts,213081.0,25,021,403400
Census Tract 4035.01; Norfolk County; Massachusetts,124879.0,25,021,403501
Census Tract 4035.02; Norfolk County; Massachusetts,220833.0,25,021,403502
Census Tract 4041; Norfolk County; Massachusetts,242379.0,25,021,404100
Census Tract 4042.01; Norfolk County; Massachusetts,250001.0,25,021,404201
Census Tract 4042.02; Norfolk County; Massachusetts,203934.0,25,021,404202
Census Tract 4043.01; Norfolk County; Massachusetts,250001.0,25,021,404301
Census Tract 4043.02; Norfolk County; Massachusetts,186127.0,25,021,404302
Census Tract 4044; Norfolk County; Massachusetts,250001.0,25,021,404400
Census Tract 4051; Norfolk County; Massachusetts,250001.0,25,021,405100
Census Tract 4061.01; Norfolk County; Massachusetts,183315.0,25,021,406101
Census Tract 4061.02; Norfolk County; Massachusetts,242083.0,25,021,406102
Census Tract 4071.01; Norfolk County; Massachusetts,152716.0,25,021,407101
Census Tract 4071.02; Norfolk County; Massachusetts,147009.0,25,021,407102
Census Tract 4081.02; Norfolk County; Massachusetts,144949.0,25,021,408102
Census Tract 4081.03; Norfolk County; Massachusetts,205781.0,25,021,408103
Census Tract 4081.04; Norfolk County; Massachusetts,182057.0,25,021,408104
Census Tract 4091.01; Norfolk County; Massachusetts,182750.0,25,021,409101
Census Tract 4091.02; Norfolk County; Massachusetts,201705.0,25,021,409102
Census Tract 4101; Norfolk County; Massachusetts,108083.0,25,021,410100
Census Tract 4103; Norfolk County; Massachusetts,114219.0,25,021,410300
Census Tract 4104; Norfolk County; Massachusetts,106279.0,25,021,410400
Census Tract 4111.01; Norfolk County; Massachusetts,174975.0,25,021,411101
Census Tract 4111.02; Norfolk County; Massachusetts,178462.0,25,021,411102
Census Tract 4112; Norfolk County; Massachusetts,156656.0,25,021,411200
Census Tract 4113.01; Norfolk County; Massachusetts,181563.0,25,021,411301
Census Tract 4113.02; Norfolk County; Massachusetts,131861.0,25,021,411302
Census Tract 4121; Norfolk County; Massachusetts,234347.0,25,021,412100
Census Tract 4122; Norfolk County; Massachusetts,179722.0,25,021,412200
Census Tract 4123; Norfolk County; Massachusetts,167898.0,25,021,412300
Census Tract 4131; Norfolk County; Massachusetts,94410.0,25,021,413100
Census Tract 4132.01; Norfolk County; Massachusetts,82719.0,25,021,413201
Census Tract 4132.02; Norfolk County; Massachusetts,129919.0,25,021,413202
Census Tract 4133; Norfolk County; Massachusetts,138125.0,25,021,413300
Census Tract 4134.01; Norfolk County; Massachusetts,96651.0,25,021,413401
Census Tract 4134.02; Norfolk County; Massachusetts,108258.0,25,021,413402
Census Tract 4135; Norfolk County; Massachusetts,71715.0,25,021,413500
Census Tract 4141; Norfolk County; Massachusetts,171958.0,25,021,414100
Census Tract 4142; Norfolk County; Massachusetts,211635.0,25,021,414200
Census Tract 4143; Norfolk County; Massachusetts,169632.0,25,021,414300
Census Tract 4151.01; Norfolk County; Massachusetts,147163.0,25,021,415101
Census Tract 4151.03; Norfolk County; Massachusetts,104861.0,25,021,415103
Census Tract 4151.04; Norfolk County; Massachusetts,128704.0,25,021,415104
Census Tract 4152.01; Norfolk County; Massachusetts,133015.0,25,021,415201
Census Tract 4152.02; Norfolk County; Massachusetts,142083.0,25,021,415202
Census Tract 4153; Norfolk County; Massachusetts,152214.0,25,021,415300
Census Tract 4161.01; Norfolk County; Massachusetts,195403.0,25,021,416101
Census Tract 4161.02; Norfolk County; Massachusetts,188523.0,25,021,416102
Census Tract 4162; Norfolk County; Massachusetts,132433.0,25,021,416200
Census Tract 4163; Norfolk County; Massachusetts,192365.0,25,021,416300
Census Tract 4164; Norfolk County; Massachusetts,200542.0,25,021,416400
Census Tract 4171; Norfolk County; Massachusetts,102016.0,25,021,417100
Census Tract 4172.01; Norfolk County; Massachusetts,116630.0,25,021,417201
Census Tract 4172.02; Norfolk County; Massachusetts,103646.0,25,021,417202
Census Tract 4173; Norfolk County; Massachusetts,134318.0,25,021,417300
Census Tract 4174; Norfolk County; Massachusetts,140781.0,25,021,417400
Census Tract 4175.01; Norfolk County; Massachusetts,99800.0,25,021,417501
Census Tract 4175.02; Norfolk County; Massachusetts,74408.0,25,021,417502
Census Tract 4176.01; Norfolk County; Massachusetts,102308.0,25,021,417601
Census Tract 4176.02; Norfolk County; Massachusetts,98778.0,25,021,417602
Census Tract 4177.02; Norfolk County; Massachusetts,131724.0,25,021,417702
Census Tract 4177.03; Norfolk County; Massachusetts,62083.0,25,021,417703
Census Tract 4177.04; Norfolk County; Massachusetts,97708.0,25,021,417704
Census Tract 4178.01; Norfolk County; Massachusetts,111274.0,25,021,417801
Census Tract 4178.02; Norfolk County; Massachusetts,44482.0,25,021,417802
Census Tract 4179.01; Norfolk County; Massachusetts,58864.0,25,021,417901
Census Tract 4179.02; Norfolk County; Massachusetts,110000.0,25,021,417902
Census Tract 4180.02; Norfolk County; Massachusetts,103859.0,25,021,418002
Census Tract 4180.03; Norfolk County; Massachusetts,113147.0,25,021,418003
Census Tract 4180.04; Norfolk County; Massachusetts,82826.0,25,021,418004
Census Tract 4181.01; Norfolk County; Massachusetts,110682.0,25,021,418101
Census Tract 4181.02; Norfolk County; Massachusetts,108621.0,25,021,418102
Census Tract 4182.01; Norfolk County; Massachusetts,73926.0,25,021,418201
Census Tract 4191; Norfolk County; Massachusetts,127000.0,25,021,419100
Census Tract 4192; Norfolk County; Massachusetts,123011.0,25,021,419200
Census Tract 4193; Norfolk County; Massachusetts,102750.0,25,021,419300
Census Tract 4194; Norfolk County; Massachusetts,94107.0,25,021,419400
Census Tract 4195; Norfolk County; Massachusetts,161192.0,25,021,419500
Census Tract 4196.01; Norfolk County; Massachusetts,101484.0,25,021,419601
Census Tract 4196.02; Norfolk County; Massachusetts,137280.0,25,021,419602
Census Tract 4197; Norfolk County; Massachusetts,168777.0,25,021,419700
Census Tract 4198; Norfolk County; Massachusetts,89868.0,25,021,419800
Census Tract 4201.01; Norfolk County; Massachusetts,112024.0,25,021,420101
Census Tract 4201.02; Norfolk County; Massachusetts,114031.0,25,021,420102
Census Tract 4202.01; Norfolk County; Massachusetts,76776.0,25,021,420201
Census Tract 4202.02; Norfolk County; Massachusetts,96125.0,25,021,420202
Census Tract 4203.01; Norfolk County; Massachusetts,108676.0,25,021,420301
Census Tract 4203.02; Norfolk County; Massachusetts,79333.0,25,021,420302
Census Tract 4211; Norfolk County; Massachusetts,107420.0,25,021,421100
Census Tract 4212; Norfolk County; Massachusetts,107902.0,25,021,421200
Census Tract 4221; Norfolk County; Massachusetts,139141.0,25,021,422100
Census Tract 4222.01; Norfolk County; Massachusetts,87454.0,25,021,422201
Census Tract 4222.02; Norfolk County; Massachusetts,93542.0,25,021,422202
Census Tract 4223.01; Norfolk County; Massachusetts,167500.0,25,021,422301
Census Tract 4223.03; Norfolk County; Massachusetts,83867.0,25,021,422303
Census Tract 4223.04; Norfolk County; Massachusetts,118109.0,25,021,422304
Census Tract 4224.01; Norfolk County; Massachusetts,72988.0,25,021,422401
Census Tract 4224.02; Norfolk County; Massachusetts,119460.0,25,021,422402
Census Tract 4225.01; Norfolk County; Massachusetts,80824.0,25,021,422501
Census Tract 4225.02; Norfolk County; Massachusetts,91128.0,25,021,422502
Census Tract 4226; Norfolk County; Massachusetts,131328.0,25,021,422600
Census Tract 4227; Norfolk County; Massachusetts,111441.0,25,021,422700
Census Tract 4228; Norfolk County; Massachusetts,119634.0,25,021,422800
Census Tract 4231.01; Norfolk County; Massachusetts,185775.0,25,021,423101
Census Tract 4231.02; Norfolk County; Massachusetts,213182.0,25,021,423102
Census Tract 4401.01; Norfolk County; Massachusetts,76051.0,25,021,440101
Census Tract 4401.02; Norfolk County; Massachusetts,139375.0,25,021,440102
Census Tract 4412.02; Norfolk County; Massachusetts,189583.0,25,021,441202
Census Tract 4412.03; Norfolk County; Massachusetts,127784.0,25,021,441203
Census Tract 4412.04; Norfolk County; Massachusetts,133242.0,25,021,441204
Census Tract 4421.01; Norfolk County; Massachusetts,140477.0,25,021,442101
Census Tract 4421.03; Norfolk County; Massachusetts,195694.0,25,021,442103
Census Tract 4421.04; Norfolk County; Massachusetts,149464.0,25,021,442104
Census Tract 4421.05; Norfolk County; Massachusetts,119489.0,25,021,442105
Census Tract 4422.01; Norfolk County; Massachusetts,153194.0,25,021,442201
Census Tract 4422.03; Norfolk County; Massachusetts,100735.0,25,021,442203
Census Tract 4422.04; Norfolk County; Massachusetts,106343.0,25,021,442204
Census Tract 4431.03; Norfolk County; Massachusetts,121400.0,25,021,443103
Census Tract 4431.04; Norfolk County; Massachusetts,135164.0,25,021,443104
Census Tract 4431.05; Norfolk County; Massachusetts,114150.0,25,021,443105
Census Tract 4431.06; Norfolk County; Massachusetts,108353.0,25,021,443106
Census Tract 4561.01; Norfolk County; Massachusetts,110952.0,25,021,456101
Census Tract 4561.02; Norfolk County; Massachusetts,83042.0,25,021,456102
Census Tract 4562; Norfolk County; Massachusetts,116094.0,25,021,456200
Census Tract 4563.01; Norfolk County; Massachusetts,75000.0,25,021,456301
Census Tract 4563.02; Norfolk County; Massachusetts,60924.0,25,021,456302
Census Tract 4564.01; Norfolk County; Massachusetts,100465.0,25,021,456401
Census Tract 4564.02; Norfolk County; Massachusetts,158906.0,25,021,456402
Census Tract 4571; Norfolk County; Massachusetts,129487.0,25,021,457100
Census Tract 4572; Norfolk County; Massachusetts,215380.0,25,021,457200
Census Tract 9800; Norfolk County; Massachusetts,-666666666.0,25,021,980000
Census Tract 5001.01; Plymouth County; Massachusetts,123409.0,25,023,500101
Census Tract 5001.03; Plymouth County; Massachusetts,137857.0,25,023,500103
Census Tract 5001.04; Plymouth County; Massachusetts,110446.0,25,023,500104
Census Tract 5011.01; Plymouth County; Massachusetts,173813.0,25,023,501101
Census Tract 5011.02; Plymouth County; Massachusetts,213993.0,25,023,501102
Census Tract 5012.01; Plymouth County; Massachusetts,239833.0,25,023,501201
Census Tract 5012.03; Plymouth County; Massachusetts,230865.0,25,023,501203
Census Tract 5012.04; Plymouth County; Massachusetts,88056.0,25,023,501204
Census Tract 5021.01; Plymouth County; Massachusetts,112942.0,25,023,502101
Census Tract 5021.02; Plymouth County; Massachusetts,105305.0,25,023,502102
Census Tract 5022; Plymouth County; Massachusetts,86128.0,25,023,502200
Census Tract 5031.01; Plymouth County; Massachusetts,188277.0,25,023,503101
Census Tract 5031.02; Plymouth County; Massachusetts,168672.0,25,023,503102
Census Tract 5041.01; Plymouth County; Massachusetts,167431.0,25,023,504101
Census Tract 5041.02; Plymouth County; Massachusetts,199712.0,25,023,504102
Census Tract 5051.02; Plymouth County; Massachusetts,179138.0,25,023,505102
Census Tract 5051.03; Plymouth County; Massachusetts,130109.0,25,023,505103
Census Tract 5051.04; Plymouth County; Massachusetts,109904.0,25,023,505104
Census Tract 5052.01; Plymouth County; Massachusetts,126279.0,25,023,505201
Census Tract 5052.02; Plymouth County; Massachusetts,126193.0,25,023,505202
Census Tract 5061.02; Plymouth County; Massachusetts,119340.0,25,023,506102
Census Tract 5061.03; Plymouth County; Massachusetts,111875.0,25,023,506103
Census Tract 5061.04; Plymouth County; Massachusetts,167793.0,25,023,506104
Census Tract 5062.02; Plymouth County; Massachusetts,130226.0,25,023,506202
Census Tract 5062.03; Plymouth County; Massachusetts,142176.0,25,023,506203
Census Tract 5062.05; Plymouth County; Massachusetts,125491.0,25,023,506205
Census Tract 5062.06; Plymouth County; Massachusetts,92222.0,25,023,506206
Census Tract 5071.01; Plymouth County; Massachusetts,188681.0,25,023,507101
Census Tract 5071.03; Plymouth County; Massachusetts,197857.0,25,023,507103
Census Tract 5071.04; Plymouth County; Massachusetts,142016.0,25,023,507104
Census Tract 5081.01; Plymouth County; Massachusetts,170053.0,25,023,508101
Census Tract 5081.02; Plymouth County; Massachusetts,115842.0,25,023,508102
Census Tract 5082; Plymouth County; Massachusetts,134839.0,25,023,508200
Census Tract 5091.01; Plymouth County; Massachusetts,115670.0,25,023,509101
Census Tract 5091.02; Plymouth County; Massachusetts,116086.0,25,023,509102
Census Tract 5101; Plymouth County; Massachusetts,103601.0,25,023,510100
Census Tract 5102; Plymouth County; Massachusetts,103293.0,25,023,510200
Census Tract 5103; Plymouth County; Massachusetts,54292.0,25,023,510300
Census Tract 5104; Plymouth County; Massachusetts,58529.0,25,023,510400
Census Tract 5105.01; Plymouth County; Massachusetts,109766.0,25,023,510501
Census Tract 5105.03; Plymouth County; Massachusetts,54113.0,25,023,510503
Census Tract 5105.04; Plymouth County; Massachusetts,39932.0,25,023,510504
Census Tract 5105.05; Plymouth County; Massachusetts,55074.0,25,023,510505
Census Tract 5106; Plymouth County; Massachusetts,173509.0,25,023,510600
Census Tract 5107; Plymouth County; Massachusetts,148482.0,25,023,510700
Census Tract 5108; Plymouth County; Massachusetts,61735.0,25,023,510800
Census Tract 5109; Plymouth County; Massachusetts,37558.0,25,023,510900
Census Tract 5110; Plymouth County; Massachusetts,65758.0,25,023,511000
Census Tract 5111; Plymouth County; Massachusetts,99951.0,25,023,511100
Census Tract 5112; Plymouth County; Massachusetts,69603.0,25,023,511200
Census Tract 5113.01; Plymouth County; Massachusetts,66127.0,25,023,511301
Census Tract 5113.02; Plymouth County; Massachusetts,98271.0,25,023,511302
Census Tract 5114; Plymouth County; Massachusetts,73438.0,25,023,511400
Census Tract 5115; Plymouth County; Massachusetts,89388.0,25,023,511500
Census Tract 5116.01; Plymouth County; Massachusetts,83077.0,25,023,511601
Census Tract 5116.02; Plymouth County; Massachusetts,51738.0,25,023,511602
Census Tract 5117.01; Plymouth County; Massachusetts,110089.0,25,023,511701
Census Tract 5117.02; Plymouth County; Massachusetts,116597.0,25,023,511702
Census Tract 5201; Plymouth County; Massachusetts,126860.0,25,023,520100
Census Tract 5202.01; Plymouth County; Massachusetts,101164.0,25,023,520201
Census Tract 5202.02; Plymouth County; Massachusetts,119133.0,25,023,520202
Census Tract 5211.01; Plymouth County; Massachusetts,108566.0,25,023,521101
Census Tract 5211.02; Plymouth County; Massachusetts,94074.0,25,023,521102
Census Tract 5212.01; Plymouth County; Massachusetts,102917.0,25,023,521201
Census Tract 5212.02; Plymouth County; Massachusetts,120868.0,25,023,521202
Census Tract 5221.01; Plymouth County; Massachusetts,117121.0,25,023,522101
Census Tract 5221.02; Plymouth County; Massachusetts,106894.0,25,023,522102
Census Tract 5231; Plymouth County; Massachusetts,127790.0,25,023,523100
Census Tract 5232.01; Plymouth County; Massachusetts,115799.0,25,023,523201
Census Tract 5232.03; Plymouth County; Massachusetts,177750.0,25,023,523203
Census Tract 5232.04; Plymouth County; Massachusetts,115203.0,25,023,523204
Census Tract 5241.01; Plymouth County; Massachusetts,122917.0,25,023,524101
Census Tract 5241.02; Plymouth County; Massachusetts,125027.0,25,023,524102
Census Tract 5251.01; Plymouth County; Massachusetts,94885.0,25,023,525101
Census Tract 5251.04; Plymouth County; Massachusetts,144456.0,25,023,525104
Census Tract 5252.04; Plymouth County; Massachusetts,146667.0,25,023,525204
Census Tract 5261; Plymouth County; Massachusetts,106851.0,25,023,526100
Census Tract 5301; Plymouth County; Massachusetts,91524.0,25,023,530100
Census Tract 5302; Plymouth County; Massachusetts,71205.0,25,023,530200
Census Tract 5303; Plymouth County; Massachusetts,70204.0,25,023,530300
Census Tract 5304; Plymouth County; Massachusetts,124158.0,25,023,530400
Census Tract 5305; Plymouth County; Massachusetts,95357.0,25,023,530500
Census Tract 5306; Plymouth County; Massachusetts,128877.0,25,023,530600
Census Tract 5307; Plymouth County; Massachusetts,111964.0,25,023,530700
Census Tract 5308.01; Plymouth County; Massachusetts,135781.0,25,023,530801
Census Tract 5308.02; Plymouth County; Massachusetts,125417.0,25,023,530802
Census Tract 5309.02; Plymouth County; Massachusetts,124254.0,25,023,530902
Census Tract 5309.03; Plymouth County; Massachusetts,115194.0,25,023,530903
Census Tract 5309.04; Plymouth County; Massachusetts,130117.0,25,023,530904
Census Tract 5401.01; Plymouth County; Massachusetts,102628.0,25,023,540101
Census Tract 5401.02; Plymouth County; Massachusetts,118603.0,25,023,540102
Census Tract 5401.03; Plymouth County; Massachusetts,167059.0,25,023,540103
Census Tract 5411; Plymouth County; Massachusetts,119239.0,25,023,541100
Census Tract 5421.01; Plymouth County; Massachusetts,103391.0,25,023,542101
Census Tract 5421.02; Plymouth County; Massachusetts,99148.0,25,023,542102
Census Tract 5422; Plymouth County; Massachusetts,84324.0,25,023,542200
Census Tract 5423.01; Plymouth County; Massachusetts,96058.0,25,023,542301
