res_id,age,ward_id,precinct_id,nearest_park_distance_meters,park_accessibility,has_park_accessibility_barrier
06CGA0643002,82,21,13,64.77978421,Excellent (≤300m),False
06CGQ2942000,83,21,11,287.78526681,Excellent (≤300m),False
06CJE1262001,63,21,9,28.59968669,Excellent (≤300m),False
06CJL2260000,65,21,7,44.99959312,Excellent (≤300m),False
06CJN1263004,62,22,11,20.09253187,Excellent (≤300m),False
06CJN1558004,67,21,1,108.28432871,Excellent (≤300m),False
06CJY1858002,67,22,12,328.39717466,Good (300-600m),False
06CKH1456000,69,22,12,328.39717466,Good (300-600m),False
06CKN0255002,70,21,12,15.98064041,Excellent (≤300m),False
06CKN0358003,67,22,2,169.72808515,Excellent (≤300m),False
06CKN0562007,63,21,6,287.77706832,Excellent (≤300m),False
06CKN2454001,71,22,1,91.706557,Excellent (≤300m),False
06CLA0655000,70,22,3,162.86345981,Excellent (≤300m),False
06CLA0958001,67,21,9,28.80152775,Excellent (≤300m),False
06CLA2953000,72,21,16,35.7953909,Excellent (≤300m),False
06CLS1237000,88,22,13,304.00205519,Good (300-600m),False
06CLS2737000,88,21,6,204.59770147,Excellent (≤300m),False
06CMA2446000,79,21,7,73.1080332,Excellent (≤300m),False
06CME0555003,70,21,13,130.01472446,Excellent (≤300m),False
06CME2755001,70,21,8,244.85308406,Excellent (≤300m),False
06CMG1048001,77,22,10,230.10035453,Excellent (≤300m),False
06CMI0847003,78,22,9,120.07175182,Excellent (≤300m),False
06CMI2739002,86,21,5,137.04082149,Excellent (≤300m),False
06CPA1552000,73,22,4,123.98269672,Excellent (≤300m),False
06CPL2859001,66,21,8,127.11851533,Excellent (≤300m),False
06CPO1057001,68,22,2,106.49008864,Excellent (≤300m),False
06CRA0962000,63,22,11,207.0284122,Excellent (≤300m),False
06CRE1559000,66,21,13,64.77978421,Excellent (≤300m),False
06CRH2063000,62,21,13,172.69543663,Excellent (≤300m),False
06CRN2954002,71,21,13,107.03954407,Excellent (≤300m),False
06CSN0661002,64,22,3,172.58144856,Excellent (≤300m),False
06CSN2759000,66,21,16,35.7953909,Excellent (≤300m),False
06CTG2060000,65,22,1,219.1609393,Excellent (≤300m),False
06CTS2637000,88,22,4,340.08604562,Good (300-600m),False
06CVA2750000,75,22,12,47.7469172,Excellent (≤300m),False
06CWI1661001,64,21,10,24.52895825,Excellent (≤300m),False
06CWM1242000,83,22,2,354.29979879,Good (300-600m),False
06CYE1653000,72,22,12,32.61297546,Excellent (≤300m),False
06CYK3031001,94,21,11,103.30656166,Excellent (≤300m),False
06DAA1349000,76,21,10,33.14905354,Excellent (≤300m),False
06DAR1746000,79,21,16,67.64758559,Excellent (≤300m),False
06DAY2252000,73,22,2,207.92505376,Excellent (≤300m),False
06DBA2561003,64,22,1,258.32242732,Excellent (≤300m),False
06DCE0137000,88,21,10,60.05706436,Excellent (≤300m),False
06DCE0236000,89,21,6,204.59770147,Excellent (≤300m),False
06DDA1359002,66,21,12,15.98064041,Excellent (≤300m),False
06DDE2246000,79,21,1,85.31371024,Excellent (≤300m),False
06DHE0558001,67,21,7,24.62351106,Excellent (≤300m),False
06DJE1347000,78,21,6,204.59770147,Excellent (≤300m),False
06DJN0654002,71,21,16,19.07647339,Excellent (≤300m),False
06DKA2528000,97,21,12,84.87987914,Excellent (≤300m),False
06DLI0458000,67,22,13,304.77168392,Good (300-600m),False
06DME0658000,67,22,10,97.83631531,Excellent (≤300m),False
06DMN2440002,85,21,6,204.59770147,Excellent (≤300m),False
06DMY1450001,75,22,9,179.17698532,Excellent (≤300m),False
06DNE0135000,90,21,10,60.05706436,Excellent (≤300m),False
06DNS0661000,64,21,10,37.80182545,Excellent (≤300m),False
06DPE1832000,93,21,11,184.33163373,Excellent (≤300m),False
06DPG2541002,84,21,13,220.81707869,Excellent (≤300m),False
06DPL0144000,81,22,8,127.95248942,Excellent (≤300m),False
06DRA2537000,88,22,13,284.8752659,Excellent (≤300m),False
06DRE0763001,62,21,16,35.7953909,Excellent (≤300m),False
06DRN1747000,78,21,12,195.93249505,Excellent (≤300m),False
06DSE2563000,62,22,9,133.14371581,Excellent (≤300m),False
06DSN1154003,71,21,13,109.42897466,Excellent (≤300m),False
06EAE0857001,68,22,12,83.41748808,Excellent (≤300m),False
06EAK0639000,86,21,13,164.91038097,Excellent (≤300m),False
06EAR1535000,90,21,10,26.96374213,Excellent (≤300m),False
06EDA2862000,63,21,5,123.67577093,Excellent (≤300m),False
06EED1640001,85,21,14,307.53125858,Good (300-600m),False
06EED2737000,88,21,16,19.07647339,Excellent (≤300m),False
06EEO0160001,65,22,11,104.9970857,Excellent (≤300m),False
06EGA0747000,78,21,12,84.87987914,Excellent (≤300m),False
06EGE0431000,94,21,15,201.36363692,Excellent (≤300m),False
06EHN2852002,73,21,10,25.36370695,Excellent (≤300m),False
06EMA2047003,78,22,3,218.2670711,Excellent (≤300m),False
06EMH0438000,87,21,16,64.07903645,Excellent (≤300m),False
06EMK1539001,86,21,13,192.28088908,Excellent (≤300m),False
06ENE3058002,67,22,7,223.46103517,Excellent (≤300m),False
06ESA0955000,70,22,10,249.66633391,Excellent (≤300m),False
06ESA1953000,72,21,16,64.07903645,Excellent (≤300m),False
06EWI0535000,90,21,9,71.15240918,Excellent (≤300m),False
06FAA2541001,84,22,8,14.35872888,Excellent (≤300m),False
06FAE1654002,71,21,6,136.93348426,Excellent (≤300m),False
06FCL2056000,69,22,6,194.96271584,Excellent (≤300m),False
06FDY1557000,68,22,1,96.32326092,Excellent (≤300m),False
06FEA0649002,76,22,2,90.37582077,Excellent (≤300m),False
06FEN1757000,68,22,2,169.65624588,Excellent (≤300m),False
06FEN2240000,85,21,16,37.88115697,Excellent (≤300m),False
06FFS1660000,65,21,11,140.26801056,Excellent (≤300m),False
06FJY1936000,89,21,12,84.87987914,Excellent (≤300m),False
06FMY0755001,70,22,2,186.73565722,Excellent (≤300m),False
06FMY2744001,81,22,5,343.78691858,Good (300-600m),False
06FNA2648001,77,21,12,84.87987914,Excellent (≤300m),False
06FSA1149000,76,21,10,63.88034916,Excellent (≤300m),False
06FSN1362000,63,22,5,99.15942125,Excellent (≤300m),False
06FSY2560000,65,21,12,73.08524234,Excellent (≤300m),False
06FYA0451001,74,22,2,169.72808515,Excellent (≤300m),False
06FZO0163000,62,21,6,16.83241097,Excellent (≤300m),False
06GAA0638000,87,22,2,313.42028375,Good (300-600m),False
06GAD1336001,89,21,10,26.96374213,Excellent (≤300m),False
06GAN1039000,86,21,6,437.73798266,Good (300-600m),False
06GBA1842001,83,21,9,226.82754049,Excellent (≤300m),False
06GBE1242000,83,21,15,201.36363692,Excellent (≤300m),False
06GCS1861001,64,22,2,21.29382569,Excellent (≤300m),False
06GEH0749000,76,21,12,15.98064041,Excellent (≤300m),False
06GEH0858000,67,22,1,286.99919163,Excellent (≤300m),False
06GEN1436000,89,22,12,132.68582868,Excellent (≤300m),False
06GFO2646000,79,21,4,439.44334364,Good (300-600m),False
06GHK2048000,77,21,12,15.98064041,Excellent (≤300m),False
06GIA2638000,87,21,16,131.77352854,Excellent (≤300m),False
06GIL2349001,76,21,8,150.25226575,Excellent (≤300m),False
06GJJ2143002,82,21,9,76.74552554,Excellent (≤300m),False
06GKA2256001,69,21,12,84.87987914,Excellent (≤300m),False
06GKN2659000,66,22,13,194.38754944,Excellent (≤300m),False
06GKT3040000,85,22,8,38.99767558,Excellent (≤300m),False
06GLA1961002,64,22,2,44.13046123,Excellent (≤300m),False
06GLA2161000,64,22,1,266.27395899,Excellent (≤300m),False
06GLA3037001,88,21,12,84.87987914,Excellent (≤300m),False
06GLG0550000,75,21,12,191.52707818,Excellent (≤300m),False
06GLL0150000,75,21,10,60.05706436,Excellent (≤300m),False
06GMA0427001,98,21,9,97.64558051,Excellent (≤300m),False
06GMA0739001,86,21,16,64.07903645,Excellent (≤300m),False
06GMA1562000,63,22,5,130.5237554,Excellent (≤300m),False
06GME0350001,75,21,15,25.78346826,Excellent (≤300m),False
06GME0760000,65,21,7,21.75931055,Excellent (≤300m),False
06GML2662001,63,22,13,83.93326465,Excellent (≤300m),False
06GMT0659000,66,22,8,72.53605056,Excellent (≤300m),False
06GPA2263000,62,22,3,236.96454389,Excellent (≤300m),False
06GRE2942000,83,21,12,199.45680059,Excellent (≤300m),False
06GRN0846000,79,22,10,301.21224726,Good (300-600m),False
06GSA0339001,86,21,16,19.07647339,Excellent (≤300m),False
06GSA0747000,78,22,12,100.88971477,Excellent (≤300m),False
06GSA2041001,84,21,9,97.64558051,Excellent (≤300m),False
06GSN1256001,69,21,16,40.79825039,Excellent (≤300m),False
06GSN3041000,84,22,8,38.99767558,Excellent (≤300m),False
06GSO0135000,90,21,1,108.97097331,Excellent (≤300m),False
06GTA2757001,68,22,4,223.86665456,Excellent (≤300m),False
06HAA0859000,66,22,1,69.27723361,Excellent (≤300m),False
06HAH0655000,70,21,10,26.96374213,Excellent (≤300m),False
06HCE1342002,83,22,13,163.45719716,Excellent (≤300m),False
06HDD0449000,76,21,16,50.90291113,Excellent (≤300m),False
06HDD1841001,84,21,11,159.23015173,Excellent (≤300m),False
06HDD1958002,67,22,4,210.56777764,Excellent (≤300m),False
06HDH0256003,69,22,6,350.96218009,Good (300-600m),False
06HDL0963000,62,21,11,154.87322409,Excellent (≤300m),False
06HDN2460000,65,21,1,138.7933412,Excellent (≤300m),False
06HDS1852001,73,22,7,158.0306571,Excellent (≤300m),False
06HEA2256000,69,22,4,421.08582718,Good (300-600m),False
06HEN0238000,87,21,10,60.05706436,Excellent (≤300m),False
06HHY2745000,80,21,13,35.56133504,Excellent (≤300m),False
06HIL0349000,76,21,10,33.14905354,Excellent (≤300m),False
06HJE0747001,78,21,12,15.98064041,Excellent (≤300m),False
06HJN0358000,67,21,11,170.15788969,Excellent (≤300m),False
06HJS0856002,69,22,1,107.02394741,Excellent (≤300m),False
06HJS1363001,62,22,8,0.0,Excellent (≤300m),False
06HJS2546002,79,21,4,325.72808332,Good (300-600m),False
06HKH2461000,64,21,3,29.63905665,Excellent (≤300m),False
06HKN0558000,67,21,9,76.74552554,Excellent (≤300m),False
06HKN2046000,79,22,8,13.27108577,Excellent (≤300m),False
06HMC1446000,79,21,12,195.93249505,Excellent (≤300m),False
06HMD2649001,76,21,7,51.18260359,Excellent (≤300m),False
06HMK2155000,70,21,2,205.94058847,Excellent (≤300m),False
06HMN1761000,64,22,8,55.267843,Excellent (≤300m),False
06HPE2545000,80,22,1,336.64481314,Good (300-600m),False
06HPL0249000,76,22,4,262.56314003,Excellent (≤300m),False
06HRD1941000,84,21,15,201.36363692,Excellent (≤300m),False
06HRE2056000,69,22,8,147.88182277,Excellent (≤300m),False
06HRH2844000,81,22,9,196.05669234,Excellent (≤300m),False
06HRT1759003,66,22,11,137.13536768,Excellent (≤300m),False
06HSI1552000,73,21,11,153.55333846,Excellent (≤300m),False
06HSN0443000,82,22,3,188.91233403,Excellent (≤300m),False
06HSN2447001,78,22,8,23.63169221,Excellent (≤300m),False
06HSY2662000,63,22,11,105.0480895,Excellent (≤300m),False
06HTY0747000,78,22,1,254.26613579,Excellent (≤300m),False
06HVT0860000,65,21,12,15.98064041,Excellent (≤300m),False
06HWW2747000,78,21,9,38.79589199,Excellent (≤300m),False
06IEA1629001,96,21,13,192.28088908,Excellent (≤300m),False
06ILD1446000,79,21,13,220.81707869,Excellent (≤300m),False
06IMI2555000,70,21,9,107.0535004,Excellent (≤300m),False
06IVR0943000,82,21,5,86.05186207,Excellent (≤300m),False
06JDE1947000,78,22,6,62.26572373,Excellent (≤300m),False
06JKN2651002,74,22,3,241.35908618,Excellent (≤300m),False
06JML1660001,65,21,9,81.15204315,Excellent (≤300m),False
06JMN2648000,77,21,16,5.54645948,Excellent (≤300m),False
06JMY0442000,83,21,10,72.4339662,Excellent (≤300m),False
06JSA1042000,83,21,16,19.07647339,Excellent (≤300m),False
06JXN1149000,76,21,10,34.12805263,Excellent (≤300m),False
06KAA0741002,84,21,15,201.36363692,Excellent (≤300m),False
06KAD2860000,65,21,1,138.7933412,Excellent (≤300m),False
06KAN2131001,94,21,16,64.07903645,Excellent (≤300m),False
06KAR0158000,67,21,16,90.70016666,Excellent (≤300m),False
06KAR1136000,89,22,8,159.13144004,Excellent (≤300m),False
06KCR0559000,66,22,8,51.51634077,Excellent (≤300m),False
06KDA1850000,75,21,13,130.01472446,Excellent (≤300m),False
06KDA2636000,89,21,16,64.07903645,Excellent (≤300m),False
06KDD0643000,82,22,3,185.08349551,Excellent (≤300m),False
06KEA0826002,99,21,15,25.78346826,Excellent (≤300m),False
06KET1655001,70,21,5,142.93201462,Excellent (≤300m),False
06KFE1059000,66,21,16,84.26469288,Excellent (≤300m),False
06KGA0157001,68,21,12,15.98064041,Excellent (≤300m),False
06KGA2645000,80,21,10,26.96374213,Excellent (≤300m),False
06KGE2341000,84,21,11,63.42617365,Excellent (≤300m),False
06KGL0350000,75,22,5,99.15942125,Excellent (≤300m),False
06KHT2544000,81,22,1,93.77051573,Excellent (≤300m),False
06KIR1560000,65,22,7,83.53921629,Excellent (≤300m),False
06KJH2352002,73,22,2,335.71389879,Good (300-600m),False
06KKE1750000,75,21,11,225.78365007,Excellent (≤300m),False
06KLA2959000,66,22,11,108.32715448,Excellent (≤300m),False
06KLN0959001,66,22,3,263.45597939,Excellent (≤300m),False
06KMI2945003,80,21,13,220.81707869,Excellent (≤300m),False
06KMN2149002,76,21,12,118.69859954,Excellent (≤300m),False
06KMW3058000,67,22,10,53.40031653,Excellent (≤300m),False
06KNA0355001,70,22,2,169.72808515,Excellent (≤300m),False
06KPA3063000,62,21,11,25.33944996,Excellent (≤300m),False
06KPG0739001,86,21,13,220.81707869,Excellent (≤300m),False
06KRA1053000,72,21,11,29.74763139,Excellent (≤300m),False
06KRH0844000,81,21,10,60.05706436,Excellent (≤300m),False
06KRH2829000,96,21,15,201.36363692,Excellent (≤300m),False
06KRN1949001,76,21,13,220.81707869,Excellent (≤300m),False
06KRT0358005,67,21,13,130.01472446,Excellent (≤300m),False
06KSU2255002,70,22,11,175.16303616,Excellent (≤300m),False
06KVR2743000,82,21,9,44.62070391,Excellent (≤300m),False
06KWI2150001,75,21,8,59.59853223,Excellent (≤300m),False
06KXO2039002,86,21,13,220.81707869,Excellent (≤300m),False
06KYE1941002,84,22,10,396.54825655,Good (300-600m),False
06LAE2651000,74,22,11,231.55165225,Excellent (≤300m),False
06LBA1658000,67,22,4,422.49330906,Good (300-600m),False
06LBG2557001,68,22,12,31.43732723,Excellent (≤300m),False
06LBO1948000,77,21,11,75.8651237,Excellent (≤300m),False
06LBY0646000,79,22,12,17.08248154,Excellent (≤300m),False
06LCK2554000,71,22,12,90.51761041,Excellent (≤300m),False
06LCN0835001,90,21,13,164.91038097,Excellent (≤300m),False
06LCS0258000,67,22,7,169.31533797,Excellent (≤300m),False
06LDD3039001,86,22,6,289.72293498,Excellent (≤300m),False
06LDK1655000,70,22,10,313.98963343,Good (300-600m),False
06LFN3041000,84,21,13,164.91038097,Excellent (≤300m),False
06LFS1531000,94,22,13,287.40654727,Excellent (≤300m),False
06LHA2258001,67,22,1,286.88883141,Excellent (≤300m),False
06LHG2942001,83,22,1,205.61267114,Excellent (≤300m),False
06LIA1737002,88,21,12,15.98064041,Excellent (≤300m),False
06LJE0262002,63,22,8,175.73023973,Excellent (≤300m),False
06LJE2658002,67,22,9,214.34465969,Excellent (≤300m),False
06LJG1849000,76,21,7,21.75931055,Excellent (≤300m),False
06LJH0663002,62,21,11,63.94314369,Excellent (≤300m),False
06LJI1535001,90,21,8,132.77112448,Excellent (≤300m),False
06LJN0733000,92,21,4,317.39334731,Good (300-600m),False
06LJN2360002,65,21,13,173.2185531,Excellent (≤300m),False
06LJY1356001,69,22,11,289.53111537,Excellent (≤300m),False
06LKH3056000,69,21,12,98.64223171,Excellent (≤300m),False
06LKN0661001,64,21,5,69.69064526,Excellent (≤300m),False
06LME2858002,67,22,10,74.00215676,Excellent (≤300m),False
06LMI0342001,83,21,12,15.98064041,Excellent (≤300m),False
06LML2856001,69,21,12,142.99576014,Excellent (≤300m),False
06LNN2144001,81,21,5,43.86501312,Excellent (≤300m),False
06LPG1553000,72,22,8,292.71739631,Excellent (≤300m),False
06LPI1050000,75,22,8,48.83266335,Excellent (≤300m),False
06LPI1138001,87,21,13,220.81707869,Excellent (≤300m),False
06LPR0654000,71,22,7,232.39871051,Excellent (≤300m),False
06LRD2449002,76,21,13,38.86230504,Excellent (≤300m),False
06LRT2150002,75,22,5,343.95727405,Good (300-600m),False
06LRY1247000,78,21,12,199.79476903,Excellent (≤300m),False
06LSI0753001,72,22,11,192.19532873,Excellent (≤300m),False
06LSN2738001,87,21,12,15.98064041,Excellent (≤300m),False
06LTS2933000,92,22,2,212.4171878,Excellent (≤300m),False
06LVE0630000,86,21,13,192.28088908,Excellent (≤300m),False
06LWA2955000,70,22,12,36.69570775,Excellent (≤300m),False
06LWN3060000,65,21,15,100.61214387,Excellent (≤300m),False
06LXN2151000,74,21,13,220.81707869,Excellent (≤300m),False
06LYV2346000,79,22,8,57.07255429,Excellent (≤300m),False
06MAA0156002,69,21,5,229.44850256,Excellent (≤300m),False
06MAD1540000,85,21,5,28.65515654,Excellent (≤300m),False
06MAN0155000,70,22,7,97.02526604,Excellent (≤300m),False
06MAO0840000,85,21,13,122.92059457,Excellent (≤300m),False
06MAR2361000,64,21,12,111.64994892,Excellent (≤300m),False
06MAS0550000,75,21,9,112.70852534,Excellent (≤300m),False
06MAY1361003,64,22,2,130.58500739,Excellent (≤300m),False
06MBA1556000,69,22,13,260.55289448,Excellent (≤300m),False
06MBA1853000,72,22,13,321.31530574,Good (300-600m),False
06MBA2454000,71,21,8,122.94678334,Excellent (≤300m),False
06MBE0962000,63,22,2,199.47162821,Excellent (≤300m),False
06MBG1657000,68,21,13,220.81707869,Excellent (≤300m),False
06MBN0544000,81,22,13,287.40654727,Excellent (≤300m),False
06MBN1257000,68,22,11,169.7062961,Excellent (≤300m),False
06MBN2962000,63,21,14,130.44785987,Excellent (≤300m),False
06MCA0153000,72,21,13,169.37604015,Excellent (≤300m),False
06MCA2452000,73,22,13,287.40654727,Excellent (≤300m),False
06MCE1560000,65,22,7,211.56561713,Excellent (≤300m),False
06MCL3050000,75,22,13,74.21463345,Excellent (≤300m),False
06MDA0857000,68,21,12,278.6127386,Excellent (≤300m),False
06MDA2850002,75,21,10,24.41971648,Excellent (≤300m),False
06MDD0903000,84,21,13,192.28088908,Excellent (≤300m),False
06MDD1563004,62,22,7,166.30356402,Excellent (≤300m),False
06MDD2544000,81,21,9,28.59968669,Excellent (≤300m),False
06MDD2851000,74,21,8,125.90378137,Excellent (≤300m),False
06MDD2857000,68,22,4,261.48393503,Excellent (≤300m),False
06MDL2652001,73,22,11,189.58829049,Excellent (≤300m),False
06MED2348000,77,22,12,137.2375682,Excellent (≤300m),False
06MEH1454000,71,22,11,177.7997255,Excellent (≤300m),False
06MEL1951000,74,21,7,44.72861594,Excellent (≤300m),False
06MEY3038001,87,21,12,84.87987914,Excellent (≤300m),False
06MGL1957000,68,22,10,300.39505511,Good (300-600m),False
06MHN2162001,63,21,7,72.35694877,Excellent (≤300m),False
06MIA0232000,93,21,13,164.91038097,Excellent (≤300m),False
06MJE0750004,75,21,6,319.15576652,Good (300-600m),False
06MJE2154002,71,21,10,65.56114756,Excellent (≤300m),False
06MJE2251003,74,22,2,313.42028375,Good (300-600m),False
06MJE2752000,73,21,9,170.42421144,Excellent (≤300m),False
06MJH2250000,75,21,13,31.06900587,Excellent (≤300m),False
06MJN1243005,82,22,9,256.5143052,Excellent (≤300m),False
06MJN1542003,83,22,7,201.63589219,Excellent (≤300m),False
06MJN2550002,75,21,13,169.37604015,Excellent (≤300m),False
06MJT2558000,67,21,14,395.73486524,Good (300-600m),False
06MKE2734001,91,21,6,204.59770147,Excellent (≤300m),False
06MKN2461000,64,22,2,122.2883339,Excellent (≤300m),False
06MLA1659003,66,22,11,189.58829049,Excellent (≤300m),False
06MLA2452003,81,21,7,44.27060751,Excellent (≤300m),False
06MLA2755000,70,21,7,51.18260359,Excellent (≤300m),False
06MLS0257001,68,22,13,332.11746546,Good (300-600m),False
06MMA1060004,65,21,10,25.75821209,Excellent (≤300m),False
06MNN0834002,91,21,10,25.75821209,Excellent (≤300m),False
06MOA2251002,74,21,12,213.12064024,Excellent (≤300m),False
06MPA2763001,62,22,12,27.33254507,Excellent (≤300m),False
06MPP0959000,66,22,2,368.74325847,Good (300-600m),False
06MRD0950000,75,21,13,130.01472446,Excellent (≤300m),False
06MRD1554001,71,22,9,235.72100263,Excellent (≤300m),False
06MRT0952004,73,21,1,35.88441893,Excellent (≤300m),False
06MRT1046000,79,22,4,104.46475101,Excellent (≤300m),False
06MRT1548002,77,21,16,45.69619187,Excellent (≤300m),False
06MSA0663001,62,22,3,225.97247404,Excellent (≤300m),False
06MSA2238000,87,21,16,64.07903645,Excellent (≤300m),False
06MSY0461001,64,22,2,163.53086271,Excellent (≤300m),False
06MTS2148002,77,21,13,52.92245639,Excellent (≤300m),False
06MVA1260000,65,21,15,201.36363692,Excellent (≤300m),False
06MVA1452000,73,21,12,84.87987914,Excellent (≤300m),False
06MWG1252000,73,21,9,44.28159617,Excellent (≤300m),False
06MWM1463000,62,22,1,96.43687227,Excellent (≤300m),False
06MYY1460000,65,22,3,87.82261794,Excellent (≤300m),False
06NAA2553002,72,21,8,98.05569074,Excellent (≤300m),False
06NBA2737000,88,22,13,352.65932328,Good (300-600m),False
06NCE0360001,65,21,11,185.81859178,Excellent (≤300m),False
06NCE2658000,67,22,12,83.41748808,Excellent (≤300m),False
06NCL3044001,81,22,5,27.43569068,Excellent (≤300m),False
06NJE0558003,67,21,7,72.69754953,Excellent (≤300m),False
06NMA1557000,68,22,5,171.57818365,Excellent (≤300m),False
06NNA0734001,91,21,13,192.28088908,Excellent (≤300m),False
06NSA0947000,78,22,13,291.61112896,Excellent (≤300m),False
06NTS1451000,74,21,7,39.36544813,Excellent (≤300m),False
06NTY1956003,69,21,6,324.73199424,Good (300-600m),False
06OAR2438000,87,21,10,25.36370695,Excellent (≤300m),False
06OJN1260000,65,22,12,372.78701794,Good (300-600m),False
06OMA0651000,74,22,5,174.17770807,Excellent (≤300m),False
06OME0450000,75,22,10,198.52523428,Excellent (≤300m),False
06OMY1943000,82,21,6,204.59770147,Excellent (≤300m),False
06ONA2738000,87,21,16,64.07903645,Excellent (≤300m),False
06ONS2052000,73,22,2,169.72808515,Excellent (≤300m),False
06OOA2338000,87,21,13,164.91038097,Excellent (≤300m),False
06OPA1047000,78,22,1,211.95893132,Excellent (≤300m),False
06OTS3036000,89,22,9,273.22342293,Excellent (≤300m),False
06OTS3046000,79,22,9,273.22342293,Excellent (≤300m),False
06PAA0255001,70,22,12,128.21004304,Excellent (≤300m),False
06PBA1462000,63,22,9,120.85869847,Excellent (≤300m),False
06PCA2362000,63,21,5,78.53675853,Excellent (≤300m),False
06PDD1951001,74,21,13,113.74345142,Excellent (≤300m),False
06PEA1248001,77,22,13,189.79594974,Excellent (≤300m),False
06PGA0763000,62,22,7,243.42936437,Excellent (≤300m),False
06PGY1147002,78,21,12,84.87987914,Excellent (≤300m),False
06PIA2457000,68,22,8,92.59429843,Excellent (≤300m),False
06PJN2262000,63,22,4,410.87848977,Good (300-600m),False
06PJN2536000,89,22,12,33.56315319,Excellent (≤300m),False
06PLV2233000,92,21,13,220.81707869,Excellent (≤300m),False
06PMA1353002,72,21,11,192.5196134,Excellent (≤300m),False
06PMD1559000,66,21,9,112.70852534,Excellent (≤300m),False
06PNA2743004,82,21,12,15.98064041,Excellent (≤300m),False
06PNY1339000,86,21,5,123.67577093,Excellent (≤300m),False
06PPO0757000,68,21,16,94.72513374,Excellent (≤300m),False
06PRA2551001,74,21,9,22.91572314,Excellent (≤300m),False
06PRD2363000,62,21,12,27.59416455,Excellent (≤300m),False
06QJH0652000,73,22,10,213.45218077,Excellent (≤300m),False
06QTY2346000,79,21,3,54.38025885,Excellent (≤300m),False
06QYA2950001,75,22,2,169.72808515,Excellent (≤300m),False
06QYI1862001,63,22,2,76.47798501,Excellent (≤300m),False
06RAA0738000,87,21,9,97.64558051,Excellent (≤300m),False
06RAA1345000,80,21,16,19.07647339,Excellent (≤300m),False
06RAA1641001,84,21,13,220.81707869,Excellent (≤300m),False
06RAA2633000,92,21,10,25.36370695,Excellent (≤300m),False
06RAD2457000,68,22,3,221.52884781,Excellent (≤300m),False
06RAN0130000,95,22,10,157.02033214,Excellent (≤300m),False
06RAR1428000,97,21,13,220.81707869,Excellent (≤300m),False
06RAT1429001,96,21,13,192.28088908,Excellent (≤300m),False
06RAY0157002,68,22,12,112.37048113,Excellent (≤300m),False
06RAY1137000,88,21,9,97.64558051,Excellent (≤300m),False
06RBE2461000,64,22,10,15.41316125,Excellent (≤300m),False
06RCM2861001,64,22,4,102.30468167,Excellent (≤300m),False
06RDD1362000,63,22,5,159.3080489,Excellent (≤300m),False
06RDS1959001,66,22,10,326.77541993,Good (300-600m),False
06REE1148000,77,21,13,169.37604015,Excellent (≤300m),False
06REE2462000,63,21,10,60.51227687,Excellent (≤300m),False
06RGN0249000,76,21,16,5.94234168,Excellent (≤300m),False
06RJE3037000,88,21,15,201.36363692,Excellent (≤300m),False
06RJN0460000,65,21,9,81.15204315,Excellent (≤300m),False
06RJN1452003,73,21,13,28.60628763,Excellent (≤300m),False
06RJS3062001,63,21,12,15.98064041,Excellent (≤300m),False
06RKN0853000,72,21,1,248.59961032,Excellent (≤300m),False
06RLA0461000,64,22,5,171.57818365,Excellent (≤300m),False
06RME0459000,66,21,11,213.256494,Excellent (≤300m),False
06RMI0153000,72,22,9,95.04529457,Excellent (≤300m),False
06RML2762001,63,22,4,269.42883655,Excellent (≤300m),False
06RMN0650003,75,22,10,308.70632551,Good (300-600m),False
06RMY1644000,81,22,8,137.02239968,Excellent (≤300m),False
06RNY2352000,73,21,9,28.59968669,Excellent (≤300m),False
06RPA2746003,79,21,13,23.03592874,Excellent (≤300m),False
06RPA3050000,75,21,3,263.48735609,Excellent (≤300m),False
06RPP3062001,63,21,1,108.28432871,Excellent (≤300m),False
06RRA2849000,76,22,8,336.54530152,Good (300-600m),False
06RSA1838000,87,21,13,192.28088908,Excellent (≤300m),False
06RTS1955001,70,22,4,295.85141412,Excellent (≤300m),False
06RTS2442000,83,21,10,33.14905354,Excellent (≤300m),False
06RUH2762000,63,22,5,138.04694454,Excellent (≤300m),False
06RZA0346000,79,21,13,192.28088908,Excellent (≤300m),False
06SAA0549000,80,22,4,94.77144605,Excellent (≤300m),False
06SAN1337000,88,22,3,119.3291414,Excellent (≤300m),False
06SBZ2260000,65,22,9,96.96776002,Excellent (≤300m),False
06SCE1758003,70,21,16,64.07903645,Excellent (≤300m),False
06SCL2547000,78,21,13,220.81707869,Excellent (≤300m),False
06SCY1140000,85,22,7,104.28964536,Excellent (≤300m),False
06SDD1249000,76,22,1,260.40661988,Excellent (≤300m),False
06SDE1253003,72,21,15,201.36363692,Excellent (≤300m),False
06SDE2451002,74,21,6,300.07134292,Good (300-600m),False
06SDH2563000,62,22,10,146.50983403,Excellent (≤300m),False
06SDY1928000,97,21,13,192.28088908,Excellent (≤300m),False
06SEA0638000,87,22,3,144.55469422,Excellent (≤300m),False
06SEA2526000,99,21,7,72.69754953,Excellent (≤300m),False
06SEH2061001,64,22,12,22.44321018,Excellent (≤300m),False
06SEN0648000,77,22,12,126.96386848,Excellent (≤300m),False
06SFE3043000,82,22,4,147.97067224,Excellent (≤300m),False
06SFN0761000,64,21,1,6.91400267,Excellent (≤300m),False
06SIA0150000,75,21,5,159.46035766,Excellent (≤300m),False
