res_id,age,nearest_park_distance_meters,park_accessibility
06LHA2258001,67,286.88883141,Excellent (≤300m)
06LHG2942001,83,205.61267114,Excellent (≤300m)
06LJE0262002,63,175.73023973,Excellent (≤300m)
06LJE2658002,67,214.34465969,Excellent (≤300m)
06LJG1849000,76,21.75931055,Excellent (≤300m)
06LJH0663002,62,63.94314369,Excellent (≤300m)
06LJI1535001,90,132.77112448,Excellent (≤300m)
06LJN0733000,92,317.39334731,Good (300-600m)
06LJN2360002,65,173.2185531,Excellent (≤300m)
06LJY1356001,69,289.53111537,Excellent (≤300m)
06LKH3056000,69,98.64223171,Excellent (≤300m)
06LKN0661001,64,69.69064526,Excellent (≤300m)
06LME2858002,67,74.00215676,Excellent (≤300m)
06LML2856001,69,142.99576014,Excellent (≤300m)
06LNN2144001,81,43.86501312,Excellent (≤300m)
06LPG1553000,72,292.71739631,Excellent (≤300m)
06LPI1050000,75,48.83266335,Excellent (≤300m)
06LPI1138001,87,220.81707869,Excellent (≤300m)
06LPR0654000,71,232.39871051,Excellent (≤300m)
06LRD2449002,76,38.86230504,Excellent (≤300m)
06LRT2150002,75,343.95727405,Good (300-600m)
06LRY1247000,78,199.79476903,Excellent (≤300m)
06LSI0753001,72,192.19532873,Excellent (≤300m)
06LTS2933000,92,212.4171878,Excellent (≤300m)
06LVE0630000,86,192.28088908,Excellent (≤300m)
06LWA2955000,70,36.69570775,Excellent (≤300m)
06LWN3060000,65,100.61214387,Excellent (≤300m)
06LXN2151000,74,220.81707869,Excellent (≤300m)
06LYV2346000,79,57.07255429,Excellent (≤300m)
06MAA0156002,69,229.44850256,Excellent (≤300m)
06MAD1540000,85,28.65515654,Excellent (≤300m)
06MAN0155000,70,97.02526604,Excellent (≤300m)
06MAO0840000,85,122.92059457,Excellent (≤300m)
06MAR2361000,64,111.64994892,Excellent (≤300m)
06MAS0550000,75,112.70852534,Excellent (≤300m)
06MAY1361003,64,130.58500739,Excellent (≤300m)
06MBA1556000,69,260.55289448,Excellent (≤300m)
06MBA1853000,72,321.31530574,Good (300-600m)
06MBA2454000,71,122.94678334,Excellent (≤300m)
06MBE0962000,63,199.47162821,Excellent (≤300m)
06MBG1657000,68,220.81707869,Excellent (≤300m)
06MBN0544000,81,287.40654727,Excellent (≤300m)
06MBN1257000,68,169.7062961,Excellent (≤300m)
06MBN2962000,63,130.44785987,Excellent (≤300m)
06MCA0153000,72,169.37604015,Excellent (≤300m)
06MCA2452000,73,287.40654727,Excellent (≤300m)
06MCE1560000,65,211.56561713,Excellent (≤300m)
06MCL3050000,75,74.21463345,Excellent (≤300m)
06MDA0857000,68,278.6127386,Excellent (≤300m)
06MDA2850002,75,24.41971648,Excellent (≤300m)
06MDD0903000,84,192.28088908,Excellent (≤300m)
06MDD1563004,62,166.30356402,Excellent (≤300m)
06MDD2544000,81,28.59968669,Excellent (≤300m)
06MDD2851000,74,125.90378137,Excellent (≤300m)
06MDD2857000,68,261.48393503,Excellent (≤300m)
06MDL2652001,73,189.58829049,Excellent (≤300m)
06MED2348000,77,137.2375682,Excellent (≤300m)
06MEH1454000,71,177.7997255,Excellent (≤300m)
06MEL1951000,74,44.72861594,Excellent (≤300m)
06MEY3038001,87,84.87987914,Excellent (≤300m)
06MGL1957000,68,300.39505511,Good (300-600m)
06MHN2162001,63,72.35694877,Excellent (≤300m)
06MJE0750004,75,319.15576652,Good (300-600m)
06MJE2154002,71,65.56114756,Excellent (≤300m)
06MJE2251003,74,313.42028375,Good (300-600m)
06MJE2752000,73,170.42421144,Excellent (≤300m)
06MJH2250000,75,31.06900587,Excellent (≤300m)
06MJN1243005,82,256.5143052,Excellent (≤300m)
06MJN1542003,83,201.63589219,Excellent (≤300m)
06MJN2550002,75,169.37604015,Excellent (≤300m)
06MJT2558000,67,395.73486524,Good (300-600m)
06MKE2734001,91,204.59770147,Excellent (≤300m)
06MKN2461000,64,122.2883339,Excellent (≤300m)
06MLA1659003,66,189.58829049,Excellent (≤300m)
06MLA2452003,81,44.27060751,Excellent (≤300m)
06MLA2755000,70,51.18260359,Excellent (≤300m)
06MLS0257001,68,332.11746546,Good (300-600m)
06MMA1060004,65,25.75821209,Excellent (≤300m)
06MNN0834002,91,25.75821209,Excellent (≤300m)
06MOA2251002,74,213.12064024,Excellent (≤300m)
06MPA2763001,62,27.33254507,Excellent (≤300m)
06MPP0959000,66,368.74325847,Good (300-600m)
06MRD1554001,71,235.72100263,Excellent (≤300m)
06MRT0952004,73,35.88441893,Excellent (≤300m)
06MRT1046000,79,104.46475101,Excellent (≤300m)
06MRT1548002,77,45.69619187,Excellent (≤300m)
06MSA0663001,62,225.97247404,Excellent (≤300m)
06MSA2238000,87,64.07903645,Excellent (≤300m)
06MSY0461001,64,163.53086271,Excellent (≤300m)
06MTS2148002,77,52.92245639,Excellent (≤300m)
06MVA1260000,65,201.36363692,Excellent (≤300m)
06MVA1452000,73,84.87987914,Excellent (≤300m)
06MWG1252000,73,44.28159617,Excellent (≤300m)
06MWM1463000,62,96.43687227,Excellent (≤300m)
06MYY1460000,65,87.82261794,Excellent (≤300m)
06NAA2553002,72,98.05569074,Excellent (≤300m)
06NBA2737000,88,352.65932328,Good (300-600m)
06NCE0360001,65,185.81859178,Excellent (≤300m)
06NCE2658000,67,83.41748808,Excellent (≤300m)
06NCL3044001,81,27.43569068,Excellent (≤300m)
06NJE0558003,67,72.69754953,Excellent (≤300m)
06NMA1557000,68,171.57818365,Excellent (≤300m)
06NNA0734001,91,192.28088908,Excellent (≤300m)
06NSA0947000,78,291.61112896,Excellent (≤300m)
06NTS1451000,74,39.36544813,Excellent (≤300m)
06NTY1956003,69,324.73199424,Good (300-600m)
06OAR2438000,87,25.36370695,Excellent (≤300m)
06OJN1260000,65,372.78701794,Good (300-600m)
06OMA0651000,74,174.17770807,Excellent (≤300m)
06OME0450000,75,198.52523428,Excellent (≤300m)
06OMY1943000,82,204.59770147,Excellent (≤300m)
06ONA2738000,87,64.07903645,Excellent (≤300m)
06ONS2052000,73,169.72808515,Excellent (≤300m)
06OPA1047000,78,211.95893132,Excellent (≤300m)
06OTS3036000,89,273.22342293,Excellent (≤300m)
06OTS3046000,79,273.22342293,Excellent (≤300m)
06PAA0255001,70,128.21004304,Excellent (≤300m)
06PBA1462000,63,120.85869847,Excellent (≤300m)
06PCA2362000,63,78.53675853,Excellent (≤300m)
06PDD1951001,74,113.74345142,Excellent (≤300m)
06PEA1248001,77,189.79594974,Excellent (≤300m)
06PGA0763000,62,243.42936437,Excellent (≤300m)
06PGY1147002,78,84.87987914,Excellent (≤300m)
06PIA2457000,68,92.59429843,Excellent (≤300m)
06PJN2262000,63,410.87848977,Good (300-600m)
06PJN2536000,89,33.56315319,Excellent (≤300m)
06PLV2233000,92,220.81707869,Excellent (≤300m)
06PMA1353002,72,192.5196134,Excellent (≤300m)
06PMD1559000,66,112.70852534,Excellent (≤300m)
06PNY1339000,86,123.67577093,Excellent (≤300m)
06PPO0757000,68,94.72513374,Excellent (≤300m)
06PRA2551001,74,22.91572314,Excellent (≤300m)
06PRD2363000,62,27.59416455,Excellent (≤300m)
06QJH0652000,73,213.45218077,Excellent (≤300m)
06QTY2346000,79,54.38025885,Excellent (≤300m)
06QYA2950001,75,169.72808515,Excellent (≤300m)
06QYI1862001,63,76.47798501,Excellent (≤300m)
06RAA0738000,87,97.64558051,Excellent (≤300m)
06RAA1345000,80,19.07647339,Excellent (≤300m)
06RAA1641001,84,220.81707869,Excellent (≤300m)
06RAA2633000,92,25.36370695,Excellent (≤300m)
06RAD2457000,68,221.52884781,Excellent (≤300m)
06RAN0130000,95,157.02033214,Excellent (≤300m)
06RAR1428000,97,220.81707869,Excellent (≤300m)
06RAT1429001,96,192.28088908,Excellent (≤300m)
06RAY0157002,68,112.37048113,Excellent (≤300m)
06RAY1137000,88,97.64558051,Excellent (≤300m)
06RBE2461000,64,15.41316125,Excellent (≤300m)
06RCM2861001,64,102.30468167,Excellent (≤300m)
06RDD1362000,63,159.3080489,Excellent (≤300m)
06RDS1959001,66,326.77541993,Good (300-600m)
06REE1148000,77,169.37604015,Excellent (≤300m)
06REE2462000,63,60.51227687,Excellent (≤300m)
06RGN0249000,76,5.94234168,Excellent (≤300m)
06RJE3037000,88,201.36363692,Excellent (≤300m)
06RJN0460000,65,81.15204315,Excellent (≤300m)
06RJN1452003,73,28.60628763,Excellent (≤300m)
06RKN0853000,72,248.59961032,Excellent (≤300m)
06RLA0461000,64,171.57818365,Excellent (≤300m)
06RME0459000,66,213.256494,Excellent (≤300m)
06RMI0153000,72,95.04529457,Excellent (≤300m)
06RML2762001,63,269.42883655,Excellent (≤300m)
06RMN0650003,75,308.70632551,Good (300-600m)
06RMY1644000,81,137.02239968,Excellent (≤300m)
06RNY2352000,73,28.59968669,Excellent (≤300m)
06RPA2746003,79,23.03592874,Excellent (≤300m)
06RPA3050000,75,263.48735609,Excellent (≤300m)
06RPP3062001,63,108.28432871,Excellent (≤300m)
06RRA2849000,76,336.54530152,Good (300-600m)
06RSA1838000,87,192.28088908,Excellent (≤300m)
06RTS1955001,70,295.85141412,Excellent (≤300m)
06RUH2762000,63,138.04694454,Excellent (≤300m)
06RZA0346000,79,192.28088908,Excellent (≤300m)
06SAA0549000,80,94.77144605,Excellent (≤300m)
06SAN1337000,88,119.3291414,Excellent (≤300m)
06SBZ2260000,65,96.96776002,Excellent (≤300m)
06SCE1758003,70,64.07903645,Excellent (≤300m)
06SCL2547000,78,220.81707869,Excellent (≤300m)
06SCY1140000,85,104.28964536,Excellent (≤300m)
06SDD1249000,76,260.40661988,Excellent (≤300m)
06SDE1253003,72,201.36363692,Excellent (≤300m)
06SDE2451002,74,300.07134292,Good (300-600m)
06SDH2563000,62,146.50983403,Excellent (≤300m)
06SDY1928000,97,192.28088908,Excellent (≤300m)
06SEA0638000,87,144.55469422,Excellent (≤300m)
06SEA2526000,99,72.69754953,Excellent (≤300m)
06SEH2061001,64,22.44321018,Excellent (≤300m)
06SEN0648000,77,126.96386848,Excellent (≤300m)
06SFE3043000,82,147.97067224,Excellent (≤300m)
06SFN0761000,64,6.91400267,Excellent (≤300m)
06SIA0150000,75,159.46035766,Excellent (≤300m)
06SIA2747000,78,197.21585121,Excellent (≤300m)
06SIR0363001,62,70.05059492,Excellent (≤300m)
06SJE2151001,74,109.68767509,Excellent (≤300m)
06SJF2253000,72,115.92570513,Excellent (≤300m)
06SLA1249001,76,141.59871435,Excellent (≤300m)
06SLE1557000,68,150.25226575,Excellent (≤300m)
06SLV0155001,70,84.87987914,Excellent (≤300m)
06SMA2235001,90,84.87987914,Excellent (≤300m)
06SML1156000,69,200.62535854,Excellent (≤300m)
06SML2459002,66,187.64755215,Excellent (≤300m)
06SML2932000,93,201.36363692,Excellent (≤300m)
06SMN0641000,84,83.41748808,Excellent (≤300m)
06SMN2462000,63,224.35419428,Excellent (≤300m)
06SMU0160001,65,84.87987914,Excellent (≤300m)
06SNA1336002,89,220.81707869,Excellent (≤300m)
06SNY0939000,86,19.07647339,Excellent (≤300m)
06SPA1459000,66,37.88115697,Excellent (≤300m)
06SPL0551002,74,90.22380615,Excellent (≤300m)
06SPR1852001,73,49.50712447,Excellent (≤300m)
06SRA0160003,65,256.27386797,Excellent (≤300m)
06SRA0437000,88,73.02662566,Excellent (≤300m)
06SRD2947002,78,390.74635252,Good (300-600m)
06SRL2859005,66,24.26875748,Excellent (≤300m)
06SSN1348003,77,220.81707869,Excellent (≤300m)
06STS0261002,64,219.90579481,Excellent (≤300m)
06SVR1356000,69,73.88914833,Excellent (≤300m)
06SZR1558000,67,103.60063887,Excellent (≤300m)
06TBA1763001,62,72.69754953,Excellent (≤300m)
06TBH1654000,71,171.57818365,Excellent (≤300m)
06TDA1359000,66,334.88366222,Good (300-600m)
06TDA2445000,80,390.74635252,Good (300-600m)
06TEQ1155000,70,181.44042538,Excellent (≤300m)
06THU0732001,93,220.81707869,Excellent (≤300m)
06TJE2851002,74,25.36370695,Excellent (≤300m)
06TJS0146000,79,19.07647339,Excellent (≤300m)
06TKN0152000,73,88.8949234,Excellent (≤300m)
06TKT0756001,69,315.88363519,Good (300-600m)
06TLE0660000,65,171.57818365,Excellent (≤300m)
06TLN1255001,70,109.80363453,Excellent (≤300m)
06TOA1149001,76,120.06997205,Excellent (≤300m)
06TOR2750000,75,305.1158828,Good (300-600m)
06TSA1740001,85,111.5411665,Excellent (≤300m)
06TVA0448000,77,111.5411665,Excellent (≤300m)
06TXG2837001,88,99.79033688,Excellent (≤300m)
06TZA0740001,85,263.48735609,Excellent (≤300m)
06TZA0941000,84,97.64558051,Excellent (≤300m)
06UMY2942001,83,19.07647339,Excellent (≤300m)
06URL2758000,67,192.28088908,Excellent (≤300m)
06VAY2341000,84,132.77112448,Excellent (≤300m)
06VCO1050000,75,160.47236949,Excellent (≤300m)
06VFA0245000,80,20.37406457,Excellent (≤300m)
06VJS0146001,79,87.6845806,Excellent (≤300m)
06VJY0461002,64,25.75821209,Excellent (≤300m)
06VLA0241002,84,274.76480735,Excellent (≤300m)
06VMA0657001,68,15.20605631,Excellent (≤300m)
06VMA2552003,73,26.96374213,Excellent (≤300m)
06VML1961000,64,48.21806471,Excellent (≤300m)
06VRA3054001,71,52.06266713,Excellent (≤300m)
06VRT2746000,79,235.50502586,Excellent (≤300m)
06VSN2251000,74,263.36854998,Excellent (≤300m)
06WAT0248000,77,116.55076897,Excellent (≤300m)
06WCL1958003,67,228.98224805,Excellent (≤300m)
06WCL3058006,67,226.69285767,Excellent (≤300m)
06WDD2159000,66,93.93312955,Excellent (≤300m)
06WDO2033000,92,220.81707869,Excellent (≤300m)
06WEA1656001,69,287.2099725,Excellent (≤300m)
06WJN0359004,66,346.38715965,Good (300-600m)
06WJN0759000,66,79.58984843,Excellent (≤300m)
06WJN2160000,65,270.66502526,Excellent (≤300m)
06WJS2132001,93,196.05669234,Excellent (≤300m)
06WKM0162000,63,157.22777833,Excellent (≤300m)
06WKN0963000,62,84.39945073,Excellent (≤300m)
06WLE1149000,76,37.88115697,Excellent (≤300m)
06WLI1050000,75,233.97448614,Excellent (≤300m)
06WMA2046002,79,243.25109867,Excellent (≤300m)
06WMA3060003,65,198.16230991,Excellent (≤300m)
06WMH0646000,79,5.94234168,Excellent (≤300m)
06WMN0248002,77,64.07903645,Excellent (≤300m)
06WNR0938000,87,157.00732137,Excellent (≤300m)
06WRT0957002,68,122.94678334,Excellent (≤300m)
06WSN0745001,80,220.81707869,Excellent (≤300m)
06WSY0353000,72,143.70385112,Excellent (≤300m)
06WTN0348001,77,267.31622099,Excellent (≤300m)
06WVR2845000,80,171.57818365,Excellent (≤300m)
06WWA0341001,84,51.28379006,Excellent (≤300m)
06WWI0232001,93,220.81707869,Excellent (≤300m)
06WWI0332000,93,313.42028375,Good (300-600m)
06WWY2556001,69,153.31074457,Excellent (≤300m)
06WXE1661000,64,72.69754953,Excellent (≤300m)
06WYN1843000,82,44.37936275,Excellent (≤300m)
06XRA2433001,92,84.87987914,Excellent (≤300m)
06YAA2459001,66,724.88107112,Limited (>600m)
06YBA0157000,68,225.99268004,Excellent (≤300m)
06YDN1754001,71,112.70852534,Excellent (≤300m)
06YHE2642000,83,59.66293721,Excellent (≤300m)
06YJS1554001,71,100.28273237,Excellent (≤300m)
06YKN0539000,86,88.51068029,Excellent (≤300m)
06YLM2547000,78,169.37604015,Excellent (≤300m)
06YSA1335000,90,106.45036147,Excellent (≤300m)
06YSU1943000,82,28.12686173,Excellent (≤300m)
06YXG0135001,90,220.81707869,Excellent (≤300m)
06YXO1654001,71,138.05781414,Excellent (≤300m)
06YXU1663001,62,60.50967436,Excellent (≤300m)
06YYE0452000,73,47.96666654,Excellent (≤300m)
06YYU1240000,85,84.87987914,Excellent (≤300m)
06ZJG1251000,74,19.10638663,Excellent (≤300m)
06ZLG0259000,66,397.06864837,Good (300-600m)
06ZTA2657000,68,14.75210816,Excellent (≤300m)
06ZVA0747001,78,84.87987914,Excellent (≤300m)
07AAH1158000,67,152.64468328,Excellent (≤300m)
07AAN0249001,76,160.80862797,Excellent (≤300m)
07ACA1738000,87,349.01377535,Good (300-600m)
07AJE1459003,66,210.95638106,Excellent (≤300m)
07AJS1348000,77,241.78757305,Excellent (≤300m)
07AJS2339001,86,112.72676812,Excellent (≤300m)
07ALA0659001,66,37.80182545,Excellent (≤300m)
07ALE0756000,69,96.47424301,Excellent (≤300m)
07AMA0552000,73,249.66633391,Excellent (≤300m)
07AMA2847001,78,44.03789559,Excellent (≤300m)
07AML1147000,78,73.02662566,Excellent (≤300m)
07AMQ1152000,73,35.7953909,Excellent (≤300m)
07APA2744000,81,204.59770147,Excellent (≤300m)
07ARA2163001,62,174.71540115,Excellent (≤300m)
07ASD0462000,63,99.68955883,Excellent (≤300m)
07AVR0747002,78,64.07903645,Excellent (≤300m)
07AWM2655003,70,22.16279752,Excellent (≤300m)
07AWR0552000,73,171.57818365,Excellent (≤300m)
07BBA0955000,70,74.86374267,Excellent (≤300m)
07BBS0841002,84,97.64558051,Excellent (≤300m)
07BBY2151000,74,108.28432871,Excellent (≤300m)
07BCE0476108,63,55.27593623,Excellent (≤300m)
07BDD1659003,66,71.4352681,Excellent (≤300m)
07BEA1451002,74,220.81707869,Excellent (≤300m)
07BEE0951001,74,0.0,Excellent (≤300m)
07BER0231000,94,84.87987914,Excellent (≤300m)
07BGN2361000,64,29.26984225,Excellent (≤300m)
07BIA1252001,73,95.25496422,Excellent (≤300m)
07BJN2651001,74,248.29126638,Excellent (≤300m)
07BLA0159001,66,170.42421144,Excellent (≤300m)
07BLD2943001,82,350.66008547,Good (300-600m)
07BLE0739000,86,145.44623418,Excellent (≤300m)
07BLO3031000,94,152.14116746,Excellent (≤300m)
07BML1548005,77,167.15718482,Excellent (≤300m)
07BMN1239000,86,104.10765254,Excellent (≤300m)
07BMN2057000,68,217.83335387,Excellent (≤300m)
07BMY0931003,94,28.54544477,Excellent (≤300m)
07BPA1763000,62,39.70372934,Excellent (≤300m)
07BPL0855002,70,200.01099325,Excellent (≤300m)
07BRA1454000,71,22.21522747,Excellent (≤300m)
07BRA2847002,78,19.07647339,Excellent (≤300m)
07BRD1840004,85,298.75636864,Excellent (≤300m)
07BRT2251000,74,108.28432871,Excellent (≤300m)
07BRY2257001,68,315.30134149,Good (300-600m)
07BSA1054000,71,160.49284548,Excellent (≤300m)
07BSI0760000,65,289.72293498,Excellent (≤300m)
07BSN1759000,66,197.5912965,Excellent (≤300m)
07BTY1835001,90,37.88115697,Excellent (≤300m)
07BWM2259002,66,211.55674859,Excellent (≤300m)
07BYA0752000,73,338.4417616,Good (300-600m)
07BYY0638000,87,313.42028375,Good (300-600m)
07CAA0456000,69,60.05706436,Excellent (≤300m)
07CAA0956001,69,362.57752939,Good (300-600m)
07CAA2860000,65,67.00330691,Excellent (≤300m)
07CBA1031000,94,50.34927224,Excellent (≤300m)
07CBO1251000,74,146.50983403,Excellent (≤300m)
07CBT1954000,71,26.31227939,Excellent (≤300m)
07CCE1549000,76,336.49191035,Good (300-600m)
07CCG1149000,76,192.28088908,Excellent (≤300m)
07CCN1457002,68,292.73373375,Excellent (≤300m)
07CCO2458000,67,105.06639762,Excellent (≤300m)
07CCR0958001,67,122.52291163,Excellent (≤300m)
07CCS1644000,81,72.1240336,Excellent (≤300m)
07CCU1255000,70,328.76142613,Good (300-600m)
07CDA0656000,69,192.20277379,Excellent (≤300m)
07CDD0562003,63,283.80681819,Excellent (≤300m)
07CEN2334001,91,19.07647339,Excellent (≤300m)
07CEN3133000,92,209.00600051,Excellent (≤300m)
07CFK1250003,75,25.36370695,Excellent (≤300m)
07CFS1533000,92,185.88033012,Excellent (≤300m)
07CHA2763000,62,104.6307236,Excellent (≤300m)
07CHN2250000,75,105.04962605,Excellent (≤300m)
07CJA0434000,91,37.80182545,Excellent (≤300m)
07CJE0476121,70,27.59416455,Excellent (≤300m)
07CJE1051003,74,227.01400203,Excellent (≤300m)
07CJH1957001,68,191.93477225,Excellent (≤300m)
07CJN1354001,71,283.80681819,Excellent (≤300m)
07CJN1461004,64,14.20933687,Excellent (≤300m)
07CJN2134000,91,37.55674234,Excellent (≤300m)
07CJS2053002,72,169.37604015,Excellent (≤300m)
07CJS2946000,79,309.58319402,Good (300-600m)
07CJY2462002,63,29.59362983,Excellent (≤300m)
07CKG0148000,77,291.61112896,Excellent (≤300m)
07CKN0342000,83,111.54460083,Excellent (≤300m)
07CMA0476120,64,247.40291885,Excellent (≤300m)
07CMA0963000,62,201.01361727,Excellent (≤300m)
07CMA2240002,85,192.28088908,Excellent (≤300m)
07CMI0249000,76,84.87987914,Excellent (≤300m)
07CMN0938003,87,37.55674234,Excellent (≤300m)
07CNY2842000,83,210.68281624,Excellent (≤300m)
07CPE0544000,81,229.81337028,Excellent (≤300m)
07CPE2435000,90,361.85949799,Good (300-600m)
07CPL1349000,76,156.38639981,Excellent (≤300m)
07CQI0760000,65,193.07690949,Excellent (≤300m)
07CRT2443000,82,242.96124159,Excellent (≤300m)
07CSA0456000,69,84.87987914,Excellent (≤300m)
07CSN0561002,64,109.58353853,Excellent (≤300m)
07CSN0951005,74,218.13156705,Excellent (≤300m)
07CSN2161005,64,194.39697243,Excellent (≤300m)
07CSU2361000,64,307.45679934,Good (300-600m)
07CSY0757001,68,127.29644095,Excellent (≤300m)
07CSY2848000,77,158.97367703,Excellent (≤300m)
07CTS0249001,76,287.06957101,Excellent (≤300m)
07CWG2231000,94,129.83716401,Excellent (≤300m)
07CYN1642000,83,220.81707869,Excellent (≤300m)
07CZG0239001,86,220.81707869,Excellent (≤300m)
07DAN2362001,63,37.80182545,Excellent (≤300m)
07DAO2754000,71,99.15942125,Excellent (≤300m)
07DDA1356001,69,41.25939621,Excellent (≤300m)
07DEE2355000,70,186.9921972,Excellent (≤300m)
07DFK1364002,71,99.10355574,Excellent (≤300m)
07DGO2944000,85,261.88148283,Excellent (≤300m)
07DJE0855001,70,198.35997966,Excellent (≤300m)
07DJN0131003,94,116.56235867,Excellent (≤300m)
07DJN0946000,79,301.8547576,Good (300-600m)
07DKN1261000,64,80.69974625,Excellent (≤300m)
07DLA2453000,72,214.34465969,Excellent (≤300m)
07DLD0656000,69,136.4632324,Excellent (≤300m)
07DMK0957000,68,314.92751913,Good (300-600m)
07DML0341000,84,169.72808515,Excellent (≤300m)
07DML1556001,69,221.31006464,Excellent (≤300m)
07DNN0758000,67,18.10056295,Excellent (≤300m)
07DPL1356002,69,178.7489064,Excellent (≤300m)
07DPR1559000,66,177.3240474,Excellent (≤300m)
07DSL1459000,66,254.42757013,Excellent (≤300m)
07DTA0556000,69,281.62360316,Excellent (≤300m)
07DVO2840000,85,138.45031626,Excellent (≤300m)
07DZI0463000,62,103.87534913,Excellent (≤300m)
07EEA0239000,86,192.28088908,Excellent (≤300m)
07EJY2857000,68,44.73885592,Excellent (≤300m)
07EKA1152001,73,273.85622531,Excellent (≤300m)
07ELA2350000,75,192.28088908,Excellent (≤300m)
07EMA0862000,63,275.45658908,Excellent (≤300m)
07EMS0534000,91,19.07647339,Excellent (≤300m)
07ETS1648000,77,170.88558783,Excellent (≤300m)
07EVA1547000,78,170.88558783,Excellent (≤300m)
07FAE0261000,64,228.8530218,Excellent (≤300m)
07FAY2662000,63,229.70934263,Excellent (≤300m)
07FBA3040000,85,204.59770147,Excellent (≤300m)
07FCE0444000,81,313.42028375,Good (300-600m)
07FCE2152001,73,239.12276361,Excellent (≤300m)
07FJS0749000,76,124.54188896,Excellent (≤300m)
07FKN3150000,75,264.87796861,Excellent (≤300m)
07FMK0563000,62,29.63905665,Excellent (≤300m)
07FML2246000,79,20.85030423,Excellent (≤300m)
07FRD2247000,78,10.4442518,Excellent (≤300m)
07FRD2752002,73,276.07674564,Excellent (≤300m)
07FSL0559000,66,142.97597632,Excellent (≤300m)
07FVA0256000,69,189.84855185,Excellent (≤300m)
07FWM1041000,84,100.44911403,Excellent (≤300m)
07FWM1548000,77,84.87987914,Excellent (≤300m)
07GAR2361001,64,88.29697681,Excellent (≤300m)
07GAY2949001,76,92.36054129,Excellent (≤300m)
07GCN1457000,68,53.44312803,Excellent (≤300m)
07GDD0452000,73,175.27102627,Excellent (≤300m)
07GEA2256000,69,168.20695896,Excellent (≤300m)
07GIA2762002,63,55.267843,Excellent (≤300m)
07GJE0476012,64,108.97097331,Excellent (≤300m)
07GJT1738000,87,19.07647339,Excellent (≤300m)
07GLA1137000,88,103.22161957,Excellent (≤300m)
07GLA2030000,95,84.87987914,Excellent (≤300m)
07GLA2527000,98,25.36370695,Excellent (≤300m)
07GLA2951000,74,23.33065237,Excellent (≤300m)
07GME1953003,72,22.91572314,Excellent (≤300m)
07GMT1543000,82,201.36363692,Excellent (≤300m)
07GMY0240000,85,26.98874856,Excellent (≤300m)
07GRA1659000,66,160.47236949,Excellent (≤300m)
07GRD1246000,79,135.87053607,Excellent (≤300m)
07GRL1839001,86,26.96374213,Excellent (≤300m)
07GRY2534000,91,19.07647339,Excellent (≤300m)
07GSN0357000,68,30.88127434,Excellent (≤300m)
07GTA1058000,67,26.96374213,Excellent (≤300m)
07GVA1255000,70,84.87987914,Excellent (≤300m)
07GVR0843000,82,192.28088908,Excellent (≤300m)
07GWU0553000,72,157.92400476,Excellent (≤300m)
07GWY0559000,66,127.24002628,Excellent (≤300m)
07GZA0339000,86,25.36370695,Excellent (≤300m)
07HAA1759000,66,235.86742301,Excellent (≤300m)
07HAI2156000,69,220.81707869,Excellent (≤300m)
07HCE1546000,79,163.45719716,Excellent (≤300m)
07HDA0651002,74,60.05706436,Excellent (≤300m)
07HDA2750000,75,25.36370695,Excellent (≤300m)
07HDD2557000,68,74.21266642,Excellent (≤300m)
07HDD3058005,67,33.51366774,Excellent (≤300m)
07HDS1144000,81,231.79535306,Excellent (≤300m)
07HDY2351000,74,291.78764768,Excellent (≤300m)
07HFK0841000,84,60.05706436,Excellent (≤300m)
07HGL1554001,71,2.34793832,Excellent (≤300m)
07HJN1556000,69,31.91366821,Excellent (≤300m)
07HJN3135000,90,114.94242886,Excellent (≤300m)
07HJS0163000,62,124.74243208,Excellent (≤300m)
07HLE2244000,81,281.89895051,Excellent (≤300m)
07HLE2856003,69,126.3572669,Excellent (≤300m)
07HMA2954001,71,50.56735724,Excellent (≤300m)
07HME1251000,74,259.03328279,Excellent (≤300m)
07HME2238002,87,60.05706436,Excellent (≤300m)
07HMK0855003,70,259.03328279,Excellent (≤300m)
07HNA2051003,74,44.20408166,Excellent (≤300m)
07HRE0360000,65,256.78757574,Excellent (≤300m)
07HRE1559000,66,320.65475776,Good (300-600m)
07HSA1955000,70,26.96374213,Excellent (≤300m)
07HSN1457001,68,122.52291163,Excellent (≤300m)
07HSY0253000,72,33.55075909,Excellent (≤300m)
07HWA0436000,89,171.57818365,Excellent (≤300m)
07HXE0938000,87,220.81707869,Excellent (≤300m)
07IJE2946000,79,297.04290984,Excellent (≤300m)
07JBR0948000,77,51.29956929,Excellent (≤300m)
07JEA1963001,62,76.47798501,Excellent (≤300m)
07JGI0163000,62,232.889896,Excellent (≤300m)
07JJE2949001,76,25.36370695,Excellent (≤300m)
07JML1959000,66,20.85030423,Excellent (≤300m)
07JPE0352000,73,160.91857879,Excellent (≤300m)
07KAA0553000,72,224.52628036,Excellent (≤300m)
07KAA1563002,62,72.79315641,Excellent (≤300m)
07KAK3134000,91,35.31827622,Excellent (≤300m)
07KAR0848000,77,143.47055534,Excellent (≤300m)
07KAT1554000,71,206.52537069,Excellent (≤300m)
07KDF3059000,66,77.37378178,Excellent (≤300m)
07KEA1249001,76,84.87987914,Excellent (≤300m)
07KED2939002,86,26.96374213,Excellent (≤300m)
07KER2558000,67,303.6854258,Good (300-600m)
