res_id,has_financial_barrier,has_condition_barrier,has_violation_barrier,has_store_accessibility_barrier,has_park_accessibility_barrier,barrier_count,has_any_barrier,has_multiple_barriers
07HFK0841000,True,False,False,False,False,1,True,False
07HGL1554001,True,False,False,False,False,1,True,False
07HJN1556000,False,False,False,False,False,0,False,False
07HJN3135000,True,False,False,False,False,1,True,False
07HLE2244000,False,False,False,False,False,0,False,False
07HLE2856003,False,False,False,False,False,0,False,False
07HMA2954001,False,False,False,False,False,0,False,False
07HME1251000,False,True,False,False,False,1,True,False
07HME2238002,True,False,False,False,False,1,True,False
07HMK0855003,False,True,False,False,False,1,True,False
07HNA2051003,False,False,False,False,False,0,False,False
07HPP0556002,False,False,False,False,False,0,False,False
07HRE0360000,True,False,False,False,False,1,True,False
07HRE1559000,True,False,False,False,False,1,True,False
07HSA1955000,False,False,False,False,False,0,False,False
07HSN1457001,False,False,False,False,False,0,False,False
07HSY0253000,True,False,False,False,False,1,True,False
07HTA2948000,False,False,False,False,False,0,False,False
07HXE0938000,False,False,False,False,False,0,False,False
07IJE2946000,False,False,False,False,False,0,False,False
07ISA0746002,False,False,False,False,False,0,False,False
07JBR0948000,True,False,False,False,False,1,True,False
07JJE2949001,False,False,False,False,False,0,False,False
07JML1959000,True,False,False,False,False,1,True,False
07JPE0352000,False,False,False,False,False,0,False,False
07JRI2249000,False,False,False,False,False,0,False,False
07KAA0553000,False,False,False,False,False,0,False,False
07KAA1563002,False,False,False,False,False,0,False,False
07KAK3134000,False,False,False,False,False,0,False,False
07KAR0848000,False,False,False,False,False,0,False,False
07KAT1554000,False,False,False,False,False,0,False,False
07KDF3059000,False,False,False,False,False,0,False,False
07KEA1249001,False,False,False,False,False,0,False,False
07KED2939002,False,False,False,False,False,0,False,False
07KER2558000,True,False,False,False,False,1,True,False
07KIA0837000,False,False,False,False,False,0,False,False
07KIA1033000,False,False,False,False,False,0,False,False
07KIF0654001,False,False,False,False,False,0,False,False
07KKA2940000,False,False,False,False,False,0,False,False
07KMY1932000,False,False,False,False,False,0,False,False
07KPA1658000,False,False,False,False,False,0,False,False
07KPL1157001,False,False,False,False,False,0,False,False
07KRA0429000,True,False,False,False,False,1,True,False
07KVY2339000,False,False,False,False,False,0,False,False
07KWM2441000,False,False,False,False,False,0,False,False
07KYA1940000,False,False,False,False,False,0,False,False
07KYI3162000,False,False,False,False,False,0,False,False
07LAD2231000,False,False,False,False,False,0,False,False
07LAE1544000,True,False,False,False,False,1,True,False
07LAO1034000,True,False,False,False,False,1,True,False
07LBA1751001,True,False,False,False,False,1,True,False
07LBN2847000,False,False,False,False,False,0,False,False
07LCI0349002,False,False,False,False,False,0,False,False
07LCL0963000,True,False,False,False,False,1,True,False
07LEE2557000,False,False,False,False,False,0,False,False
07LGD2248000,False,False,False,False,False,0,False,False
07LGE2751001,True,False,False,False,False,1,True,False
07LJE0257001,False,False,False,False,False,0,False,False
07LJH2749001,False,False,False,False,False,0,False,False
07LJH3052002,False,False,False,False,False,0,False,False
07LJU0849001,False,False,False,False,False,0,False,False
07LJY1961000,True,False,False,False,False,1,True,False
07LLA2148000,True,False,False,False,False,1,True,False
07LLD0143000,False,False,False,False,False,0,False,False
07LLE1354000,False,False,False,False,False,0,False,False
07LMA2236000,False,False,False,False,False,0,False,False
07LMA2456000,True,False,False,False,False,1,True,False
07LME1656000,False,False,False,False,False,0,False,False
07LPI2239000,False,False,False,False,False,0,False,False
07LRO2936001,True,False,False,False,False,1,True,False
07LSN0243000,True,False,False,False,False,1,True,False
07LSY2759000,False,False,False,False,False,0,False,False
07LTI2361000,True,False,False,False,False,1,True,False
07LTM1133000,True,False,False,False,False,1,True,False
07LVR0141000,False,False,False,False,False,0,False,False
07LWI2257001,False,False,True,False,False,1,True,False
07LXN2736002,False,False,False,False,False,0,False,False
07MAA1862001,False,False,False,False,False,0,False,False
07MAL2356000,False,False,False,False,False,0,False,False
07MAN2550000,False,False,False,False,False,0,False,False
07MBA2343002,False,False,False,False,False,0,False,False
07MBE2560000,False,False,False,False,False,0,False,False
07MBN2859000,False,False,False,False,False,0,False,False
07MBN3146001,False,False,False,False,False,0,False,False
07MDD2348002,False,False,False,False,False,0,False,False
07MDE0355000,True,False,False,False,False,1,True,False
07MDS3157000,False,False,False,False,False,0,False,False
07MEN1454003,False,False,False,False,False,0,False,False
07MFN2848000,False,False,False,False,False,0,False,False
07MIE2425000,False,False,False,False,False,0,False,False
07MIL2559000,False,False,False,False,False,0,False,False
07MJE2142000,False,False,False,False,False,0,False,False
07MJH3140000,True,False,False,False,False,1,True,False
07MJS0748001,True,False,False,False,False,1,True,False
07MKN1160000,False,False,False,False,False,0,False,False
07MLA1760001,False,False,False,False,False,0,False,False
07MLA1843003,False,False,False,False,False,0,False,False
07MLA1961000,False,False,False,False,False,0,False,False
07MMA2535000,True,False,False,False,False,1,True,False
07MML0632002,False,False,False,False,False,0,False,False
07MMN1040001,True,False,False,False,False,1,True,False
07MPA1359000,False,False,False,False,False,0,False,False
07MPQ2159000,True,False,False,False,False,1,True,False
07MRA1156001,False,False,False,False,False,0,False,False
07MRT0362004,True,False,False,False,False,1,True,False
07MSJ1955000,True,False,False,False,False,1,True,False
07MSN1561001,True,False,False,False,False,1,True,False
07MVR3152000,False,False,False,False,False,0,False,False
07MWD2048000,False,False,False,False,False,0,False,False
07MWM1346001,True,False,False,False,False,1,True,False
07MYA1230000,True,False,False,False,False,1,True,False
07NAI1248001,False,False,False,False,False,0,False,False
07NER1547001,False,False,False,False,False,0,False,False
07NHG1044001,False,False,False,False,False,0,False,False
07NML0945001,False,False,False,False,False,0,False,False
07NRA1040000,True,False,False,False,False,1,True,False
07NTA0357000,False,False,False,False,False,0,False,False
07NTS0751002,False,False,False,False,False,0,False,False
07NTT2652000,False,False,False,False,False,0,False,False
07OJE2837000,False,False,False,False,False,0,False,False
07OJS0944003,False,False,False,False,False,0,False,False
07OLA2346000,True,False,False,False,False,1,True,False
07OSA1149000,False,False,False,False,False,0,False,False
07PBA2153000,False,False,False,False,False,0,False,False
07PBY1149000,False,False,False,False,False,0,False,False
07PDN2359000,False,False,False,False,False,0,False,False
07PEH2556000,True,False,False,False,False,1,True,False
07PIA1937001,False,False,False,False,False,0,False,False
07PIS1255000,True,False,False,False,False,1,True,False
07PJN1651001,False,False,False,False,False,0,False,False
07PJN2558001,True,False,False,False,False,1,True,False
07PJS2543000,False,False,False,False,False,0,False,False
07PKA2531000,False,False,False,False,False,0,False,False
07PKY2155000,False,False,False,False,False,0,False,False
07PMA0439000,False,False,False,False,False,0,False,False
07PMA2526000,False,False,False,False,False,0,False,False
07PMN1444000,True,False,False,False,False,1,True,False
07PNA1359003,False,False,False,False,False,0,False,False
07PPA1619000,True,False,False,False,False,1,True,False
07PPL0356000,False,False,True,False,False,1,True,False
07PPN0558000,False,False,False,False,False,0,False,False
07PRA2061000,False,False,False,False,False,0,False,False
07PRE0148000,False,False,False,False,False,0,False,False
07PSA3048001,False,False,False,False,False,0,False,False
07PSS0347000,False,False,False,False,False,0,False,False
07PSY2251000,False,False,False,False,False,0,False,False
07PTA0658001,False,False,False,False,False,0,False,False
07PYA0454000,False,False,False,False,False,0,False,False
07PYA2249001,False,False,False,False,False,0,False,False
07PZZ2928000,False,False,False,False,False,0,False,False
07QAA2659000,False,False,False,False,False,0,False,False
07QWR0662000,False,False,False,False,False,0,False,False
07RAA0152000,True,False,False,False,False,1,True,False
07RAA2537001,False,False,False,False,False,0,False,False
07RBA1039000,True,False,False,False,False,1,True,False
07RBS1356001,False,False,False,False,False,0,False,False
07RBY0152000,False,False,False,False,False,0,False,False
07RCA0361000,False,False,False,False,False,0,False,False
07RCL0659000,False,False,False,False,False,0,False,False
07RCN1650002,False,False,False,False,False,0,False,False
07RDD2162000,True,False,False,False,False,1,True,False
07RDY2247000,True,False,False,False,False,1,True,False
07REA1975000,False,False,False,False,False,0,False,False
07RFH0949000,False,False,False,False,False,0,False,False
07RGA0958000,False,False,False,False,False,0,False,False
07RIA1141000,True,False,False,False,False,1,True,False
07RJE1449000,False,False,False,False,False,0,False,False
07RJN2058000,False,False,False,False,False,0,False,False
07RML2561002,False,False,False,False,False,0,False,False
07RRD2336000,False,False,False,False,False,0,False,False
07RRT1054000,False,False,False,False,False,0,False,False
07RSA1551000,True,False,False,False,False,1,True,False
07RSY1947001,False,False,False,False,False,0,False,False
07RTA2948001,False,False,False,False,False,0,False,False
07RVI1261000,False,False,False,False,False,0,False,False
07RXO2160000,True,False,False,False,False,1,True,False
07RYA0634000,False,False,False,False,False,0,False,False
07SAA1759000,False,False,False,False,False,0,False,False
07SAA1853001,False,False,False,False,False,0,False,False
07SBA0131000,False,False,False,False,False,0,False,False
07SBA2646001,True,False,False,False,False,1,True,False
07SBL2345000,True,False,False,False,False,1,True,False
07SCE2753000,True,False,False,False,False,1,True,False
07SCN2657000,True,False,False,False,False,1,True,False
07SCS2544000,False,False,False,False,False,0,False,False
07SDA2054002,False,False,False,False,False,0,False,False
07SDD2560000,False,False,False,False,False,0,False,False
07SED1435001,False,False,False,False,False,0,False,False
07SEE1556001,False,False,False,False,False,0,False,False
07SER2132000,False,False,False,False,False,0,False,False
07SFS1761001,False,False,False,False,False,0,False,False
07SGL1653000,False,False,False,False,False,0,False,False
07SJE0534000,False,False,False,False,False,0,False,False
07SJE0762000,True,False,False,False,False,1,True,False
07SJH1929001,True,False,False,False,False,1,True,False
07SJI1961000,False,False,False,False,False,0,False,False
07SJS2359000,True,False,False,False,False,1,True,False
07SJS2644001,True,False,False,False,False,1,True,False
07SKN2649004,True,False,False,False,False,1,True,False
07SKN3046003,True,False,False,False,False,1,True,False
07SLA0238002,False,False,False,False,False,0,False,False
07SLD1769000,False,False,False,False,False,0,False,False
07SLE1260000,False,False,False,False,False,0,False,False
07SLO3157000,False,False,False,False,False,0,False,False
07SLV2538001,True,False,False,False,False,1,True,False
07SMA2456001,True,False,False,False,False,1,True,False
07SMS1444001,False,False,False,False,False,0,False,False
07SNY0446000,False,False,False,False,False,0,False,False
07SPI2239000,False,False,False,False,False,0,False,False
07SPL1238002,True,False,False,False,False,1,True,False
07SPP1934000,False,True,False,False,False,1,True,False
07SRT0753003,False,False,False,False,False,0,False,False
07SRT0955000,False,False,False,False,False,0,False,False
07SSA2242000,False,False,True,False,False,1,True,False
07SSA2624000,False,False,False,False,False,0,False,False
07SSG2451000,False,False,False,False,False,0,False,False
07SSO0433000,False,False,False,False,False,0,False,False
07SSU1757000,False,False,False,False,False,0,False,False
07STN2451001,False,False,False,False,False,0,False,False
07SWM1048000,True,False,False,False,False,1,True,False
07SWM2258000,False,False,False,False,False,0,False,False
07SYA3142000,False,False,False,False,False,0,False,False
07SYG2424001,True,False,False,False,False,1,True,False
07TAE2650000,False,False,False,False,False,0,False,False
07TAT1451002,False,False,False,False,False,0,False,False
07TBT0532000,False,False,False,False,False,0,False,False
07TFX2946000,False,False,False,False,False,0,False,False
07THI2953000,False,False,False,False,False,0,False,False
07TIA0941000,False,False,False,False,False,0,False,False
07TJN1245000,False,False,False,False,False,0,False,False
07TJS1635000,False,False,False,False,False,0,False,False
07TKN1655002,False,False,False,False,False,0,False,False
07TLA0252000,False,False,False,False,False,0,False,False
07TLA2958000,True,False,False,False,False,1,True,False
07TLE3030000,False,False,False,False,False,0,False,False
07TMD0560000,False,True,False,False,False,1,True,False
07TML2361000,False,False,False,False,False,0,False,False
07TPL0263002,False,False,False,False,False,0,False,False
07TTA0562001,False,False,False,False,False,0,False,False
07TTE0152001,False,False,False,False,False,0,False,False
07UDD2635000,True,False,False,False,False,1,True,False
07UED1838000,True,False,False,False,False,1,True,False
07UJT2552000,True,False,False,False,False,1,True,False
07VBN1751002,False,False,False,False,False,0,False,False
07VDY2133000,False,False,False,False,False,0,False,False
07VED2857000,False,False,False,False,False,0,False,False
07WAN0141000,True,False,False,False,False,1,True,False
07WCN2151000,False,False,False,False,False,0,False,False
07WCO1260001,False,False,False,False,False,0,False,False
07WDA0460000,False,False,False,False,False,0,False,False
07WDS2650000,False,False,False,False,False,0,False,False
07WFA2045000,False,False,False,False,False,0,False,False
07WJE0238000,False,False,False,False,False,0,False,False
07WJN0547000,False,False,False,False,False,0,False,False
07WJN1737002,False,False,False,False,False,0,False,False
07WJR0540000,True,False,False,False,False,1,True,False
07WJU2360000,False,False,False,False,False,0,False,False
07WKE1562005,False,False,False,False,False,0,False,False
07WMI2447001,False,False,False,False,False,0,False,False
07WPA0457000,False,False,False,False,False,0,False,False
07WPA1647000,False,False,False,False,False,0,False,False
07WPP0959000,False,False,False,False,False,0,False,False
07WRD0942000,False,False,False,False,False,0,False,False
07WRY3058001,False,False,False,False,False,0,False,False
07WTA0152000,True,False,False,False,False,1,True,False
07WTA1850000,False,False,False,False,False,0,False,False
07WWI0447000,True,False,False,False,False,1,True,False
07WXN1354000,False,False,False,False,False,0,False,False
07XEE0455001,False,False,False,False,False,0,False,False
07XWI1054001,False,False,False,False,False,0,False,False
07YDY1546000,False,False,False,False,False,0,False,False
07YGA1338000,False,False,False,False,False,0,False,False
07YHG3135000,False,False,False,False,False,0,False,False
07YIE2554000,True,False,False,False,False,1,True,False
07YJE2959001,False,False,False,False,False,0,False,False
07YJG2327000,False,False,False,False,False,0,False,False
07YJY2554000,True,False,False,False,False,1,True,False
07YKN1053000,False,False,False,False,False,0,False,False
07YKN2949000,False,False,False,False,False,0,False,False
07YLA1560002,False,False,False,False,False,0,False,False
07YLE2451000,False,False,False,False,False,0,False,False
07YLN0733003,False,False,False,False,False,0,False,False
07YLV2433000,True,False,False,False,False,1,True,False
07YRH2649000,False,False,False,False,False,0,False,False
07YSU2657000,True,False,False,False,False,1,True,False
07YTI2444000,False,False,False,False,False,0,False,False
07YTY2751000,True,False,False,False,False,1,True,False
07YWG1852000,False,False,False,False,False,0,False,False
07YYN2050000,False,False,False,False,False,0,False,False
07YZA2042000,False,False,False,False,False,0,False,False
07ZAA1451001,False,False,False,False,False,0,False,False
07ZEA3047001,False,False,False,False,False,0,False,False
07ZGA2730001,False,False,False,False,False,0,False,False
07ZLA3063000,False,False,False,False,False,0,False,False
07ZPR1458000,False,False,False,False,False,0,False,False
07ZVA1763002,True,False,False,False,False,1,True,False
08AAA2355000,True,False,False,False,False,1,True,False
08ABA2547000,False,False,False,False,False,0,False,False
08ADA2845001,False,False,False,False,False,0,False,False
08ADG2455001,False,False,False,False,False,0,False,False
08AGD1553000,False,False,False,False,False,0,False,False
08AGY3054000,True,False,False,False,False,1,True,False
08AJS3063000,True,False,False,False,False,1,True,False
08AMN1048000,False,False,False,False,False,0,False,False
08AMO1339000,False,False,False,False,False,0,False,False
08ARD0850000,False,False,False,False,False,0,False,False
08ARD1853000,False,True,False,False,False,1,True,False
08ARD2455000,True,False,False,False,False,1,True,False
08ASA0562001,True,False,False,False,False,1,True,False
08ASA0750001,False,False,False,False,False,0,False,False
08ASI1540000,False,False,False,False,False,0,False,False
08AVA0454000,True,False,False,False,False,1,True,False
08AVA1635000,False,False,False,False,False,0,False,False
08BAA0536001,False,False,False,False,False,0,False,False
08BAA1030000,False,False,False,False,False,0,False,False
08BAE1644000,True,False,False,False,False,1,True,False
08BAY0251000,False,False,False,False,False,0,False,False
08BBY2854000,False,False,False,False,False,0,False,False
08BCA0249001,False,False,False,False,False,0,False,False
08BCA1648000,False,False,False,False,False,0,False,False
08BCR1351000,False,False,False,False,False,0,False,False
08BDD1261003,False,False,False,False,False,0,False,False
08BDE0252001,True,False,False,False,False,1,True,False
08BDH0263001,True,False,False,False,False,1,True,False
08BDH2951000,False,False,False,False,False,0,False,False
08BDL1953000,False,False,False,False,False,0,False,False
08BEA0936001,False,False,False,False,False,0,False,False
08BEN1049000,False,False,False,False,False,0,False,False
08BEU0355000,False,False,False,False,False,0,False,False
08BGY0847001,True,False,False,False,False,1,True,False
08BHY2060001,False,False,False,False,False,0,False,False
08BJE1046000,False,False,False,False,False,0,False,False
08BJS1256000,True,False,False,False,False,1,True,False
08BJY1359000,False,False,False,False,False,0,False,False
08BKA2941000,False,False,False,False,False,0,False,False
08BKH2643000,False,False,False,False,False,0,False,False
08BLN2248000,False,False,False,False,False,0,False,False
08BML2948000,False,False,False,False,False,0,False,False
08BMY1648000,True,False,False,False,False,1,True,False
08BNL0853000,True,False,False,False,False,1,True,False
08BPL0262002,False,False,False,False,False,0,False,False
08BPL0860000,False,False,False,False,False,0,False,False
08BPY1350000,False,False,False,False,False,0,False,False
08BRA0738001,False,False,False,False,False,0,False,False
08BRD1248000,False,False,False,False,False,0,False,False
08BRN2049001,False,False,False,False,False,0,False,False
08BRT2861001,True,True,False,False,False,2,True,True
08BSA0839000,False,False,False,False,False,0,False,False
08BTS2950000,True,False,False,False,False,1,True,False
08BVA0346000,False,False,False,False,False,0,False,False
08CAA0323000,True,False,False,False,False,1,True,False
08CAA0962000,False,False,False,False,False,0,False,False
08CAG2847000,True,False,False,False,False,1,True,False
08CBE2141000,False,False,False,False,False,0,False,False
08CBO1544002,False,False,False,False,False,0,False,False
08CCL2657000,False,False,False,False,False,0,False,False
08CCM0835000,False,False,False,False,False,0,False,False
08CDH0757002,False,True,False,False,False,1,True,False
08CEA2663000,False,False,False,False,False,0,False,False
08CEN3157000,True,False,False,False,False,1,True,False
08CER2733000,False,False,False,False,False,0,False,False
08CFE2559000,False,False,False,False,False,0,False,False
08CFN1638000,False,False,False,False,False,0,False,False
08CHE1063000,False,False,False,False,False,0,False,False
08CJA1349001,False,False,False,False,False,0,False,False
08CJE1927000,True,False,False,False,False,1,True,False
08CJH0554001,False,False,False,False,False,0,False,False
08CJT1361002,True,False,False,False,False,1,True,False
08CKE0159000,False,False,False,False,False,0,False,False
08CKG1452001,False,False,False,False,False,0,False,False
08CLA0441001,False,False,False,False,False,0,False,False
08CLI1639005,False,False,False,False,False,0,False,False
08CLN2534000,True,False,False,False,False,1,True,False
08CMA0236002,False,False,False,False,False,0,False,False
08CMI0744000,True,False,False,False,False,1,True,False
08CMK2051000,False,False,False,False,False,0,False,False
08CMK2457000,True,False,False,False,False,1,True,False
08CML1458002,False,False,False,False,False,0,False,False
08CMY0547000,False,False,False,False,False,0,False,False
08CPA1161004,False,False,False,False,False,0,False,False
08CPG2744001,False,False,False,False,False,0,False,False
08CPI1053001,True,False,False,False,False,1,True,False
08CRT1058001,False,False,False,False,False,0,False,False
08CSA0749001,False,False,False,False,False,0,False,False
08CSN1459004,False,False,False,False,False,0,False,False
08CSN2240000,False,False,False,False,False,0,False,False
08CVA0862002,False,False,False,False,False,0,False,False
08CVN1463001,True,False,False,False,False,1,True,False
08CWG0259001,False,False,False,False,False,0,False,False
08CWM2853000,True,False,False,False,False,1,True,False
08CXO0853004,True,False,False,False,False,1,True,False
08CZG2263001,False,False,False,False,False,0,False,False
08DAE1248000,False,False,False,False,False,0,False,False
08DAO1152000,False,False,False,False,False,0,False,False
08DBA0631000,False,False,False,False,False,0,False,False
08DBE2757000,False,False,False,False,False,0,False,False
08DBN1662001,False,False,False,False,False,0,False,False
08DCE2858000,False,False,False,False,False,0,False,False
08DDS2048000,False,False,False,False,False,0,False,False
08DEN1949009,False,False,False,False,False,0,False,False
08DGD2655000,False,False,False,False,False,0,False,False
08DHA1251000,False,False,False,False,False,0,False,False
08DHN1862000,True,False,False,False,False,1,True,False
08DJE0652000,False,False,False,False,False,0,False,False
08DML2846000,False,False,False,False,False,0,False,False
08DNE2455000,False,False,False,False,False,0,False,False
08DPK0461000,False,True,False,False,False,1,True,False
08DPR0350003,True,False,False,False,False,1,True,False
08DRN1458001,False,False,False,False,False,0,False,False
08DSA1560000,False,False,False,False,False,0,False,False
08DVA0348000,True,False,False,False,False,1,True,False
08EAE0451000,False,False,False,False,False,0,False,False
08ECA0157001,True,False,False,False,False,1,True,False
08EGO0354000,False,False,False,False,False,0,False,False
08EHD2248000,False,False,False,False,False,0,False,False
08EIA2838004,False,False,False,False,False,0,False,False
08EME1857001,False,False,False,False,False,0,False,False
08EYL1527000,True,False,False,False,False,1,True,False
08FAA2133000,False,False,False,False,False,0,False,False
08FAA2553000,False,False,False,False,False,0,False,False
08FDA2953000,False,False,False,False,False,0,False,False
08FGL0862001,False,False,False,False,False,0,False,False
08FGY1130002,False,False,False,False,False,0,False,False
08FKN2357000,False,False,False,False,False,0,False,False
08FKN2658000,False,False,False,False,False,0,False,False
08FLN3059000,False,False,False,False,False,0,False,False
08FML1060000,True,False,False,False,False,1,True,False
08FSA1659000,True,False,False,False,False,1,True,False
08FSN2663003,True,False,False,False,False,1,True,False
08FTA2640001,False,False,False,False,False,0,False,False
08FTS0157000,False,False,False,False,False,0,False,False
08GAA2845000,False,False,False,False,False,0,False,False
08GAE1043000,False,False,False,False,False,0,False,False
08GAN2359002,True,False,False,False,False,1,True,False
08GAR1038002,False,False,False,False,False,0,False,False
08GBA3061000,True,False,False,False,False,1,True,False
08GCS2451002,False,False,False,False,False,0,False,False
08GDE2357000,False,False,False,False,False,0,False,False
08GEN2956000,False,False,False,False,False,0,False,False
08GIA0136000,True,False,False,False,False,1,True,False
08GIA2143000,False,False,False,False,False,0,False,False
08GIE0552001,True,True,False,False,False,2,True,True
08GJN1952000,False,False,False,False,False,0,False,False
08GLL2463000,True,False,False,False,False,1,True,False
08GME2062001,False,False,False,False,False,0,False,False
08GNT1455001,True,False,False,False,False,1,True,False
08GOR1748001,False,False,False,False,False,0,False,False
08GRD1846000,True,False,False,False,False,1,True,False
08GRH2629000,True,False,False,False,False,1,True,False
08GSN2942000,True,False,False,False,False,1,True,False
08GTA1960000,True,False,False,False,False,1,True,False
08GTN2459000,False,False,False,False,False,0,False,False
08GTS2258001,True,False,False,False,False,1,True,False
08GWM1857001,False,False,False,False,False,0,False,False
08GYA0958001,False,False,False,False,False,0,False,False
08HBA0656000,False,False,False,False,False,0,False,False
08HBN1248000,False,False,False,False,False,0,False,False
08HBQ1760000,False,False,False,False,False,0,False,False
08HEN0750000,True,False,False,False,False,1,True,False
08HHN2335001,False,False,False,False,False,0,False,False
08HJE0662000,False,False,False,False,False,0,False,False
08HJE1963004,False,False,False,False,False,0,False,False
08HJG1753001,True,False,False,False,False,1,True,False
08HJH1650001,False,False,False,False,False,0,False,False
08HJS3160000,False,False,False,False,False,0,False,False
08HJT3160000,False,False,False,False,False,0,False,False
08HKH2963001,False,False,False,False,False,0,False,False
08HMI1745001,False,False,False,False,False,0,False,False
08HMS1553000,False,False,False,False,False,0,False,False
08HMY2333000,True,False,False,False,False,1,True,False
08HPA2034001,False,False,False,False,False,0,False,False
08HPO1063000,False,False,False,False,False,0,False,False
08HYG0244001,False,False,False,False,False,0,False,False
08IGY0446000,False,False,False,False,False,0,False,False
08IMD2560000,False,False,False,False,False,0,False,False
08JAA2357001,True,False,False,False,False,1,True,False
08JAO2347000,False,False,False,False,False,0,False,False
08JBK0863000,True,False,False,False,False,1,True,False
08JFA2260000,False,False,False,False,False,0,False,False
08JIA1044000,True,False,False,False,False,1,True,False
08JYN1363000,False,False,False,False,False,0,False,False
08KAA0937000,False,False,False,False,False,0,False,False
08KAN0333000,True,False,False,False,False,1,True,False
08KBE1643000,True,False,False,False,False,1,True,False
08KBS1030001,False,False,False,False,False,0,False,False
08KBY2232000,False,False,False,False,False,0,False,False
08KCK0851000,False,False,False,False,False,0,False,False
08KCS0658000,True,False,False,False,False,1,True,False
08KDA1640002,True,False,False,False,False,1,True,False
08KDA1645000,False,False,False,False,False,0,False,False
08KDL2554000,False,False,False,False,False,0,False,False
08KEA1149000,False,False,False,False,False,0,False,False
08KGA2137001,False,False,False,False,False,0,False,False
08KJE1234000,False,False,False,False,False,0,False,False
08KJN1362000,False,False,False,False,False,0,False,False
08KNA1041001,False,False,False,False,False,0,False,False
08KNA1241001,False,False,False,False,False,0,False,False
08KRA1041000,False,False,False,False,False,0,False,False
08KRL2737000,False,False,False,False,False,0,False,False
08KRQ2338000,False,False,False,False,False,0,False,False
08LAA0538004,True,False,False,False,False,1,True,False
08LBE1738000,True,False,False,False,False,1,True,False
08LBG1641002,False,False,False,False,False,0,False,False
08LCE0951000,False,False,False,False,False,0,False,False
08LCK3058000,False,False,False,False,False,0,False,False
08LCN1343003,False,False,False,False,False,0,False,False
08LDE0749000,False,False,False,False,False,0,False,False
08LED1637001,False,False,False,False,False,0,False,False
08LGA1749000,True,False,False,False,False,1,True,False
08LGA2452001,False,False,False,False,False,0,False,False
08LHN0343001,False,False,False,False,False,0,False,False
08LHR1560000,False,False,False,False,False,0,False,False
08LHY1552000,False,False,False,False,False,0,False,False
08LJE1259001,False,False,False,False,False,0,False,False
08LJM1053000,False,False,False,False,False,0,False,False
08LJN0751007,True,False,False,False,False,1,True,False
08LJN2062000,False,True,False,False,False,1,True,False
08LKE0244000,False,False,False,False,False,0,False,False
08LKN2055001,False,False,False,False,False,0,False,False
08LKT2155000,False,False,False,False,False,0,False,False
08LLN1053001,False,False,False,False,False,0,False,False
08LLY1763000,False,False,False,False,False,0,False,False
08LMA2849001,False,False,False,False,False,0,False,False
08LMA2996000,True,False,False,False,False,1,True,False
08LMG2554000,False,False,False,False,False,0,False,False
08LML2740000,False,False,False,False,False,0,False,False
08LMW1060000,True,False,False,False,False,1,True,False
08LMY3154001,False,False,False,False,False,0,False,False
08LPL1362000,False,False,False,False,False,0,False,False
08LPL2153000,True,False,False,False,False,1,True,False
08LRA1451000,False,False,False,False,False,0,False,False
08LST2044000,True,False,False,False,False,1,True,False
08LSU1843000,False,False,False,False,False,0,False,False
08LTY3050002,False,False,False,False,False,0,False,False
08LVO2860000,False,False,False,False,False,0,False,False
08LWG1250001,False,True,False,False,False,1,True,False
08LZE2541000,False,False,False,False,False,0,False,False
08MAA1431001,False,False,False,False,False,0,False,False
08MAE0654000,False,False,False,False,False,0,False,False
08MAN0945000,False,False,False,False,False,0,False,False
08MAN2063002,False,False,False,False,False,0,False,False
08MAN3039000,True,False,False,False,False,1,True,False
08MBY2939000,True,False,False,False,False,1,True,False
08MCA0854002,True,False,False,False,False,1,True,False
08MCS0556000,False,False,False,False,False,0,False,False
08MDA2144000,False,False,False,False,False,0,False,False
08MDD1751000,True,False,False,False,False,1,True,False
08MDE0356003,True,False,False,False,False,1,True,False
08MDG1041000,False,False,False,False,False,0,False,False
08MED1861001,True,False,False,False,False,1,True,False
08MJE0532001,True,True,False,False,False,2,True,True
08MJE2444001,False,False,True,False,False,1,True,False
08MJH1441000,False,False,False,False,False,0,False,False
08MJN1762004,True,False,False,False,False,1,True,False
08MJN2561000,False,False,False,False,False,0,False,False
08MJN2943002,False,False,True,False,False,1,True,False
08MMA1647000,False,False,False,False,False,0,False,False
08MMA2459000,False,False,False,False,False,0,False,False
08MME0557002,False,False,False,False,False,0,False,False
08MME2749000,False,False,False,False,False,0,False,False
08MML2558005,False,False,False,False,False,0,False,False
08MMT0858000,False,False,False,False,False,0,False,False
08MMT1056001,True,False,False,False,False,1,True,False
08MMY1043002,False,False,False,False,False,0,False,False
08MNA2839002,False,False,False,False,False,0,False,False
08MPL1845000,False,False,False,False,False,0,False,False
08MPP0754000,False,False,False,False,False,0,False,False
08MPR1061000,False,True,False,False,False,1,True,False
08MPS1030000,False,False,False,False,False,0,False,False
08MQL1949000,True,False,False,False,False,1,True,False
08MRA0763000,False,False,False,False,False,0,False,False
08MRD0161000,False,False,False,False,False,0,False,False
08MRD1145001,True,False,False,False,False,1,True,False
08MRD1549001,False,False,False,False,False,0,False,False
08MRD2857004,False,False,False,False,False,0,False,False
08MRH3063000,True,False,False,False,False,1,True,False
08MRN0841001,False,False,False,False,False,0,False,False
08MSD2263003,True,False,False,False,False,1,True,False
08MSN1356000,False,False,False,False,False,0,False,False
08MTA2957000,False,False,False,False,False,0,False,False
