STRUCT_ID,OFFICIAL_PAR_ID,AREA_SQ_FT,SOURCE,LOCAL_ID,PARCEL_LOC_ID,PARCEL_POLY_TYPE,PARCEL_MAP_NO,PARCEL_TOWN_ID
228242_899922,2204198000,1666.13772814,City of Boston,Bos_2204198000_B0,F_748826_2952494,FEE,22,35.0
228231_900051,2204190010,428.73065835,City of Boston,Bos_2204190010_B1,F_748825_2952917,FEE,22,35.0
228349_900131,2204178000,2617.30250167,City of Boston,Bos_2204178000_B0,F_749164_2953130,FEE,22,35.0
228352_900179,2204168000,1264.82074006,City of Boston,Bos_2204168000_B0,F_749185_2953302,FEE,22,35.0
232606_899641,2100136000,1455.37367118,City of Boston,Bos_2100136000_B0,F_763144_2951567,FEE,21,35.0
230977_901880,2200530000,24248.1404698,City of Boston,Bos_2200530000_B2,F_758112_2958880,FEE,22,35.0
231019_901687,2200530000,492.40452651,City of Boston,Bos_2200530000_B26,F_758112_2958880,FEE,22,35.0
229557_901451,2200569000,4144.82753876,City of Boston,Bos_2200569000_B0,F_753152_2957443,FEE,22,35.0
229513_900959,2200836000,1412.52926688,City of Boston,Bos_2200836000_B0,F_752981_2955903,FEE,22,35.0
229552_901075,2200826000,1203.28027602,City of Boston,Bos_2200826000_B0,F_753113_2956280,FEE,22,35.0
227866_900267,2204019000,1591.46643837,City of Boston,Bos_2204019000_B0,F_747590_2953625,FEE,22,35.0
227572_900005,2204802010,1976.34434219,City of Boston,Bos_2204802010_B0,F_746648_2952711,FEE,22,35.0
227641_899950,2204807000,1700.24156993,City of Boston,Bos_2204807000_B0,F_746850_2952576,FEE,22,35.0
227421_899914,2204758000,1489.55660577,City of Boston,Bos_2204758000_B0,F_746143_2952478,FEE,22,35.0
228997_898729,2102143000,1903.17425068,City of Boston,Bos_2102143000_B0,F_751299_2948568,FEE,21,35.0
227779_899523,2205648000,1654.82269999,City of Boston,Bos_2205648000_B0,F_747308_2951187,FEE,22,35.0
230220_900578,2100711000,1024.2128726,City of Boston,Bos_2100711000_B0,F_755318_2954645,FEE,21,35.0
230091_899895,2101036000,3969.53419333,City of Boston,Bos_2101036000_B0,F_754889_2952407,FEE,21,35.0
230239_900523,2100718000,652.24718955,City of Boston,Bos_2100718000_B0,F_755360_2954469,FEE,21,35.0
229764_900144,2101084000,1245.17672535,City of Boston,Bos_2101084000_B0,F_753821_2953213,FEE,21,35.0
230548_900330,2100631000,1020.90418776,City of Boston,Bos_2100631000_B0,F_756390_2953835,FEE,21,35.0
230584_900328,2100626000,1614.3714479,City of Boston,Bos_2100626000_B0,F_756511_2953830,FEE,21,35.0
230564_900111,2100814000,3827.18476032,City of Boston,Bos_2100814000_B0,F_756442_2953116,FEE,21,35.0
230485_900202,2100820000,1813.54322151,City of Boston,Bos_2100820000_B0,F_756183_2953387,FEE,21,35.0
229909_899898,2101065000,1572.77886672,City of Boston,Bos_2101065000_B0,F_754295_2952414,FEE,21,35.0
229949_899881,2101068000,4885.45198109,City of Boston,Bos_2101068000_B0,F_754418_2952344,FEE,21,35.0
229729_900138,2101081000,1710.93357313,City of Boston,Bos_2101081000_B0,F_753692_2953195,FEE,21,35.0
229236_900449,2201931000,837.27196033,City of Boston,Bos_2201931000_B0,F_752088_2954241,FEE,22,35.0
230443_901281,2201476000,1329.82633365,City of Boston,Bos_2201476000_B0,F_756033_2956932,FEE,22,35.0
230497_901225,2201485000,2083.9614094,City of Boston,Bos_2201485000_B0,F_756217_2956767,FEE,22,35.0
228634_899605,2205460000,566.4500146,City of Boston,Bos_2205460000_B1,,,,
228565_899862,2205515000,1391.750643,City of Boston,Bos_2205515000_B0,F_749882_2952294,FEE,22,35.0
227707_899439,2205571000,1169.75573749,City of Boston,Bos_2205571000_B0,F_747051_2950910,FEE,22,35.0
230440_901015,2201542000,1882.74773319,City of Boston,Bos_2201542000_B0,F_756042_2956081,FEE,22,35.0
230455_900942,2201553000,1366.20478013,City of Boston,Bos_2201553000_B0,F_756096_2955839,FEE,22,35.0
230471_901039,2201558000,1107.64273889,City of Boston,Bos_2201558000_B0,F_756143_2956147,FEE,22,35.0
228703_899767,2205488000,1359.66207159,City of Boston,Bos_2205488000_B1,F_750318_2951973,FEE,22,35.0
228579_899836,2205521000,4724.84018138,City of Boston,Bos_2205521000_B0,F_749925_2952208,FEE,22,35.0
229026_898862,2102163000,2062.49519788,City of Boston,Bos_2102163000_B0,F_751401_2949009,FEE,21,35.0
230519_900952,2201572000,1802.44490136,City of Boston,Bos_2201572000_B0,F_756293_2955870,FEE,22,35.0
230581_901044,2201585000,1255.09145258,City of Boston,Bos_2201585000_B0,F_756488_2956165,FEE,22,35.0
230600_900953,2201592000,1069.08022315,City of Boston,Bos_2201592000_B0,F_756558_2955882,FEE,22,35.0
230540_901047,2201602000,1909.71065047,City of Boston,Bos_2201602000_B0,F_756370_2956185,FEE,22,35.0
230685_901018,2201616000,1474.4077808,City of Boston,Bos_2201616000_B0,F_756840_2956085,FEE,22,35.0
230505_900834,2201632020,1847.74141533,City of Boston,Bos_2201632020_B0,F_756248_2955485,FEE,22,35.0
230695_900968,2201659000,1243.30974264,City of Boston,Bos_2201659000_B0,F_756877_2955906,FEE,22,35.0
230049_900726,2201865000,3505.34777177,City of Boston,Bos_2201865000_B0,F_754743_2955127,FEE,22,35.0
229261_900469,2201928000,1171.37280547,City of Boston,Bos_2201928000_B0,F_752167_2954285,FEE,22,35.0
229580_901143,2200820001,845.63256086,City of Boston,Bos_2200820001_B0,F_753193_2956507,FEE,22,35.0
230582_900518,2100510000,1799.75457843,City of Boston,Bos_2100510000_B0,F_756500_2954443,FEE,21,35.0
230541_900512,2100512000,5613.22267805,City of Boston,Bos_2100512000_B0,F_756367_2954419,FEE,21,35.0
230600_900554,2100527000,1574.30558562,City of Boston,Bos_2100527000_B0,F_756561_2954558,FEE,21,35.0
229409_899091,2102016000,9865.29319224,City of Boston,Bos_2102016000_B0,F_752612_2949751,FEE,21,35.0
229364_898960,2102034000,2953.18596823,City of Boston,Bos_2102034000_B0,F_752509_2949351,FEE,21,35.0
229428_899208,2101999000,5609.25248452,City of Boston,Bos_2101999000_B0,F_752728_2950141,FEE,21,35.0
228996_898872,2102154010,1803.79647082,City of Boston,Bos_2102154010_B0,F_751291_2949031,FEE,21,35.0
232520_899600,2100097000,1416.74355246,City of Boston,Bos_2100097000_B0,F_762860_2951430,FEE,21,35.0
232466_899558,2100099000,1457.89808916,City of Boston,Bos_2100099000_B0,F_762669_2951296,FEE,21,35.0
232451_899575,2100114000,1345.55953878,City of Boston,Bos_2100114000_B0,F_762637_2951346,FEE,21,35.0
232583_899606,2100131000,3915.5099706,City of Boston,Bos_2100131000_B0,F_763089_2951462,FEE,21,35.0
232657_899622,2100152000,1103.63762279,City of Boston,Bos_2100152000_B0,F_763327_2951515,FEE,21,35.0
228679_900134,2202375000,3044.63043837,City of Boston,Bos_2202375000_B0,F_750287_2953173,FEE,22,35.0
229135_900389,2202068000,1591.36967194,City of Boston,Bos_2202068000_B0,F_751752_2954018,FEE,22,35.0
229904_899771,2101436000,5589.43647439,City of Boston,Bos_2101436000_B0,F_754296_2951982,FEE,21,35.0
230424_899840,2101500000,1688.13665571,City of Boston,Bos_2101500000_B0,F_755971_2952215,FEE,21,35.0
228718_900517,2202554000,847.55948531,City of Boston,Bos_2202554000_B0,F_750400_2954443,FEE,22,35.0
228681_900506,2202549000,895.52013634,City of Boston,Bos_2202549000_B0,F_750260_2954408,FEE,22,35.0
228422_900606,2202596000,489.41793734,City of Boston,Bos_2202596000_B1,F_749419_2954769,FEE,22,35.0
230596_900520,2100509000,2236.29422076,City of Boston,Bos_2100509000_B0,F_756549_2954453,FEE,21,35.0
230670_900568,2100532020,1269.85292957,City of Boston,Bos_2100532020_B0,F_756795_2954607,FEE,21,35.0
230556_900438,2100592000,1248.6948724,City of Boston,Bos_2100592000_B0,F_756422_2954187,FEE,21,35.0
229701_901250,2200867000,29251.88048667,City of Boston,Bos_2200867000_B0,F_753611_2956849,FEE,22,35.0
229642_901209,2200904000,1337.60059382,City of Boston,Bos_2200904000_B0,F_753422_2956709,FEE,22,35.0
229624_901145,2200905000,617.79043104,City of Boston,Bos_2200905000_B1,F_753348_2956527,FEE,22,35.0
229620_900903,2200944000,1141.75997336,City of Boston,Bos_2200944000_B0,F_753357_2955734,FEE,22,35.0
229627_900932,2200946000,1105.16969631,City of Boston,Bos_2200946000_B0,F_753384_2955799,FEE,22,35.0
229723_901191,2200962000,1251.40824496,City of Boston,Bos_2200962000_B0,F_753681_2956644,FEE,22,35.0
229673_901282,2200874000,1241.36976483,City of Boston,Bos_2200874000_B0,F_753525_2956955,FEE,22,35.0
229919_901133,2200967000,1298.65108394,City of Boston,Bos_2200967000_B0,F_754280_2956468,FEE,22,35.0
229634_900944,2200947000,1502.2031578,City of Boston,Bos_2200947000_B0,F_753400_2955836,FEE,22,35.0
230232_901414,2201014000,1762.1232965,City of Boston,Bos_2201014000_B0,F_755364_2957382,FEE,22,35.0
230702_900541,2100502000,2253.98351817,City of Boston,Bos_2100502000_B0,F_756895_2954524,FEE,21,35.0
229765_899338,2101705000,1662.97181434,City of Boston,Bos_2101705000_B0,F_753805_2950579,FEE,21,35.0
229202_899232,2101951000,1889.53280161,City of Boston,Bos_2101951000_B0,F_751972_2950235,FEE,21,35.0
229960_900229,2101174014,756.27962418,City of Boston,Bos_2101174014_B0,F_754458_2953502,FEE,21,35.0
228275_899802,2204838000,988.24603891,City of Boston,Bos_2204838000_B0,F_748923_2952091,FEE,22,35.0
228251_899833,2204851000,1044.19724529,City of Boston,Bos_2204851000_B0,F_748859_2952197,FEE,22,35.0
228233_899695,2204926020,1918.03721483,City of Boston,Bos_2204926020_B1,F_748797_2951718,FEE,22,35.0
229510_898990,2102053000,2516.05007939,City of Boston,Bos_2102053000_B0,F_752991_2949425,FEE,21,35.0
230902_902000,2200533000,30938.48602625,City of Boston,Bos_2200533000_B4,F_756693_2959571,FEE,22,35.0
231375_901707,2200480000,21882.88901382,City of Boston,Bos_2200480000_B2,F_759033_2958508,FEE,22,35.0
230663_902004,2200533000,69452.94592642,City of Boston,Bos_2200533000_B2,F_756693_2959571,FEE,22,35.0
228723_899795,2205509000,1024.78334355,City of Boston,Bos_2205509000_B0,F_750356_2952095,FEE,22,35.0
230776_900537,2100492000,1626.62992165,City of Boston,Bos_2100492000_B0,F_757143_2954510,FEE,21,35.0
230473_900496,2100515000,5769.98995896,City of Boston,Bos_2100515000_B0,F_756167_2954377,FEE,21,35.0
230099_900084,2100930000,482.12496403,City of Boston,Bos_2100930000_B1,F_754927_2952977,FEE,21,35.0
230792_900432,2100539000,7884.55395678,City of Boston,Bos_2100539000_B0,F_757198_2954165,FEE,21,35.0
230706_900498,2100549000,2201.62320258,City of Boston,Bos_2100549000_B1,F_756939_2954372,FEE,21,35.0
230857_900473,2100554000,2954.63690684,City of Boston,Bos_2100554000_B0,F_757405_2954305,FEE,21,35.0
228506_900650,2202619000,969.90179922,City of Boston,Bos_2202619000_B0,F_749696_2954889,FEE,22,35.0
228589_900447,2202498000,838.95253967,City of Boston,Bos_2202498000_B1,F_749995_2954144,FEE,22,35.0
228631_900133,2202484000,1431.2849661,City of Boston,Bos_2202484000_B0,F_750082_2953191,FEE,22,35.0
228641_900150,2202482002,1038.5971731,City of Boston,Bos_2202482002_B0,F_750122_2953243,FEE,22,35.0
230251_900932,2201362000,1016.96420385,City of Boston,Bos_2201362000_B0,F_755422_2955804,FEE,22,35.0
230369_901047,2201406010,1455.62345431,City of Boston,Bos_2201406010_B0,F_755818_2956178,FEE,22,35.0
230455_901115,2201411000,1589.32659826,City of Boston,Bos_2201411000_B0,F_756100_2956380,FEE,22,35.0
229903_900665,2201798000,952.77388645,City of Boston,Bos_2201798000_B0,F_754294_2954921,FEE,22,35.0
229217_900458,2201933000,194.51066146,City of Boston,Bos_2201933000_B1,F_751985_2954251,FEE,22,35.0
229183_900320,2201968000,417.61156764,City of Boston,Bos_2201968000_B0,F_751912_2953818,FEE,22,35.0
229373_900561,2201910000,6397.45030173,City of Boston,Bos_2201910000_B0,F_752535_2954576,FEE,22,35.0
229224_900453,2201932000,986.83934632,City of Boston,Bos_2201932000_B0,F_752051_2954253,FEE,22,35.0
229218_900496,2201936000,1362.29602226,City of Boston,Bos_2201936000_B0,F_752032_2954376,FEE,22,35.0
229984_900857,2201303010,6300.01217891,City of Boston,Bos_2201303010_B0,F_754580_2955558,FEE,22,35.0
228516_900052,2202419000,474.4225193,City of Boston,Bos_2202419000_B1,F_749682_2952911,FEE,22,35.0
228517_900230,2202492000,1604.6823898,City of Boston,Bos_2202492000_B0,F_749725_2953512,FEE,22,35.0
228996_899634,2205341000,1718.86747571,City of Boston,Bos_2205341000_B0,F_751293_2951542,FEE,22,35.0
228877_899574,2205350000,1823.86816657,City of Boston,Bos_2205350000_B0,F_750892_2951339,FEE,22,35.0
228628_899645,2205464000,1779.15571827,City of Boston,Bos_2205464000_B0,F_750091_2951582,FEE,22,35.0
230605_900443,2100589000,2851.76076388,City of Boston,Bos_2100589000_B0,F_756571_2954228,FEE,21,35.0
230602_900470,2100589000,969.09314541,City of Boston,Bos_2100589000_B1,F_756571_2954228,FEE,21,35.0
230614_900376,2100618000,1675.83353964,City of Boston,Bos_2100618000_B0,F_756605_2953981,FEE,21,35.0
230431_900387,2100642000,1927.5297176,City of Boston,Bos_2100642000_B0,F_756012_2954013,FEE,21,35.0
229807_899770,2101418000,4821.43820832,City of Boston,Bos_2101418000_B0,F_753957_2951995,FEE,21,35.0
227842_900714,2202949000,2172.71748489,City of Boston,Bos_2202949000_B0,F_747523_2955090,FEE,22,35.0
228232_900643,2202877000,1551.54755978,City of Boston,Bos_2202877000_B0,F_748789_2954864,FEE,22,35.0
228041_900574,2202919000,1070.61538333,City of Boston,Bos_2202919000_B0,F_748171_2954651,FEE,22,35.0
228073_900669,2202893000,689.55550793,City of Boston,Bos_2202893000_B0,F_748273_2954904,FEE,22,35.0
227881_900647,2202945000,452.87540563,City of Boston,Bos_2202945000_B1,F_747641_2954923,FEE,22,35.0
230418_900234,2100854001,1234.15511882,City of Boston,Bos_2100854001_B0,F_755948_2953506,FEE,21,35.0
230221_900024,2100871000,3992.01493518,City of Boston,Bos_2100871000_B0,F_755325_2952828,FEE,21,35.0
230188_900141,2100914000,1387.94152826,City of Boston,Bos_2100914000_B0,F_755224_2953209,FEE,21,35.0
230021_900097,2100935000,1710.98153043,City of Boston,Bos_2100935000_B0,F_754668_2953073,FEE,21,35.0
230053_900212,2100946000,1467.79914715,City of Boston,Bos_2100946000_B0,F_754768_2953441,FEE,21,35.0
230118_900136,2100963000,3789.21614871,City of Boston,Bos_2100963000_B0,F_754987_2953204,FEE,21,35.0
230094_899979,2100985000,2182.59423413,City of Boston,Bos_2100985000_B0,F_754905_2952681,FEE,21,35.0
230023_899964,2100998000,1714.5802758,City of Boston,Bos_2100998000_B0,F_754675_2952628,FEE,21,35.0
230168_900308,2100923000,1787.67533025,City of Boston,Bos_2100923000_B0,F_755143_2953759,FEE,21,35.0
229237_900406,2201940000,863.16954409,City of Boston,Bos_2201940000_B0,F_752085_2954081,FEE,22,35.0
229465_900944,2200841000,8795.87633217,City of Boston,Bos_2200841000_B0,F_752832_2955829,FEE,22,35.0
229584_901155,2200820000,835.74253446,City of Boston,Bos_2200820000_B0,F_753207_2956544,FEE,22,35.0
228915_899104,2102580000,1224.22738281,City of Boston,Bos_2102580000_B0,F_751025_2949819,FEE,21,35.0
228832_899125,2102619000,942.43327971,City of Boston,Bos_2102619000_B0,F_750770_2949851,FEE,21,35.0
228830_899681,2205390000,1316.84567192,City of Boston,Bos_2205390000_B0,F_750761_2951698,FEE,22,35.0
228878_899674,2205401000,1203.1949292,City of Boston,Bos_2205401000_B0,F_750891_2951686,FEE,22,35.0
228710_899586,2205418000,841.13019603,City of Boston,Bos_2205418000_B0,F_750366_2951391,FEE,22,35.0
228713_899597,2205419000,632.91438984,City of Boston,Bos_2205419000_B0,F_750381_2951421,FEE,22,35.0
228929_899535,2205336000,1734.47210388,City of Boston,Bos_2205336000_B0,F_751086_2951216,FEE,22,35.0
228784_899538,2205376000,1390.55010854,City of Boston,Bos_2205376000_B0,F_750615_2951273,FEE,22,35.0
227746_899516,2205650000,1657.00734239,City of Boston,Bos_2205650000_B0,F_747207_2951165,FEE,22,35.0
230596_900617,2100456000,1850.66947359,City of Boston,Bos_2100456000_B1,F_756291_2954787,FEE,21,35.0
229090_900412,2202063000,1155.93055958,City of Boston,Bos_2202063000_B0,F_751611_2954098,FEE,22,35.0
229036_900432,2202079000,1379.54526009,City of Boston,Bos_2202079000_B0,F_751423_2954170,FEE,22,35.0
228987_900563,2202160000,780.42828891,City of Boston,Bos_2202160000_B0,F_751259_2954596,FEE,22,35.0
228966_900539,2202163000,1038.67378482,City of Boston,Bos_2202163000_B0,F_751208_2954526,FEE,22,35.0
228911_900453,2202193000,1452.15663551,City of Boston,Bos_2202193000_B0,F_751018_2954237,FEE,22,35.0
228791_900380,2202230000,1795.3265216,City of Boston,Bos_2202230000_B0,F_750632_2953995,FEE,22,35.0
228938_900214,2202272000,1871.41255674,City of Boston,Bos_2202272000_B0,F_751121_2953473,FEE,22,35.0
228954_900013,2202328000,1172.41349248,City of Boston,Bos_2202328000_B1,F_751206_2952750,FEE,22,35.0
228669_900108,2202373000,5160.78321955,City of Boston,Bos_2202373000_B0,F_750227_2953058,FEE,22,35.0
228691_900141,2202376000,300.168656,City of Boston,Bos_2202376000_B1,F_750279_2953233,FEE,22,35.0
228513_900118,2202423000,1658.22530751,City of Boston,Bos_2202423000_B0,F_749717_2953134,FEE,22,35.0
227831_900474,2202971000,1562.86722889,City of Boston,Bos_2202971000_B0,F_747467_2954301,FEE,22,35.0
230003_901001,2201271000,1485.68620531,City of Boston,Bos_2201271000_B0,F_754596_2956018,FEE,22,35.0
230133_900859,2201292000,334.69138659,City of Boston,Bos_2201292000_B2,F_755037_2955527,FEE,22,35.0
229910_900682,2201801000,979.88704296,City of Boston,Bos_2201801000_B0,F_754317_2954976,FEE,22,35.0
229860_900755,2201867000,25352.48187717,City of Boston,Bos_2201867000_B0,F_754245_2955205,FEE,22,35.0
228138_900271,2204385000,1455.62525466,City of Boston,Bos_2204385000_B0,F_748486_2953633,FEE,22,35.0
227082_899952,2204473000,1602.41734668,City of Boston,Bos_2204473000_B0,F_745020_2952589,FEE,22,35.0
227299_899956,2204488010,1514.16987422,City of Boston,Bos_2204488010_B0,F_745731_2952600,FEE,22,35.0
227327_899975,2204488030,1557.04851847,City of Boston,Bos_2204488030_B0,F_745810_2952676,FEE,22,35.0
227196_899860,2204506000,1552.78928558,City of Boston,Bos_2204506000_B0,F_745401_2952297,FEE,22,35.0
226913_899921,2204521000,1550.21804438,City of Boston,Bos_2204521000_B0,F_744461_2952434,FEE,22,35.0
228057_899534,2205229015,1330.40395409,City of Boston,Bos_2205229015_B0,F_748220_2951209,FEE,22,35.0
227853_899583,2205312000,1415.18331797,City of Boston,Bos_2205312000_B0,F_747557_2951373,FEE,22,35.0
228980_899641,2205340000,2744.05023746,City of Boston,Bos_2205340000_B0,F_751240_2951571,FEE,22,35.0
228886_899622,2205355000,1144.13208912,City of Boston,Bos_2205355000_B0,F_750937_2951500,FEE,22,35.0
228907_899561,2205368000,1120.4734068,City of Boston,Bos_2205368000_B0,F_751004_2951308,FEE,22,35.0
228870_899725,2205396000,1604.88088444,City of Boston,Bos_2205396000_B0,F_750884_2951847,FEE,22,35.0
228839_899591,2205409000,1544.85494328,City of Boston,Bos_2205409000_B0,F_750763_2951411,FEE,22,35.0
229240_899027,2102059000,1975.47412354,City of Boston,Bos_2102059000_B0,F_752101_2949556,FEE,21,35.0
229142_899004,2102090000,1618.17887287,City of Boston,Bos_2102090000_B0,F_751756_2949462,FEE,21,35.0
228619_898878,2102533000,12642.98796283,City of Boston,Bos_2102533000_B0,F_750057_2949071,FEE,21,35.0
228816_899061,2102594000,1080.14719073,City of Boston,Bos_2102594000_B0,F_750706_2949668,FEE,21,35.0
228803_899052,2102596000,1232.52340799,City of Boston,Bos_2102596000_B0,F_750661_2949645,FEE,21,35.0
228748_899060,2102603000,939.41536357,City of Boston,Bos_2102603000_B0,F_750489_2949670,FEE,21,35.0
229041_899113,2102628000,7600.53389134,City of Boston,Bos_2102628000_B0,F_751480_2949850,FEE,21,35.0
229078_899235,2102719000,1626.0912983,City of Boston,Bos_2102719000_B0,F_751564_2950248,FEE,21,35.0
228903_899333,2102751000,1643.37411819,City of Boston,Bos_2102751000_B0,F_751000_2950573,FEE,21,35.0
228832_899153,2102665000,173.58674246,City of Boston,Bos_2102665000_B1,F_750722_2950010,FEE,21,35.0
228817_899348,2102678000,1673.4250321,City of Boston,Bos_2102678000_B0,F_750717_2950604,FEE,21,35.0
228987_899272,2102705000,1647.72629307,City of Boston,Bos_2102705000_B0,F_751255_2950364,FEE,21,35.0
228814_899275,2102683000,1206.42158574,City of Boston,Bos_2102683000_B0,F_750691_2950368,FEE,21,35.0
228879_899265,2102694000,434.37761653,City of Boston,Bos_2102694000_B1,F_750911_2950286,FEE,21,35.0
229053_899322,2102728000,1625.1678932,City of Boston,Bos_2102728000_B0,F_751480_2950518,FEE,21,35.0
228936_899344,2102749000,479.22157982,City of Boston,Bos_2102749000_B1,F_751077_2950554,FEE,21,35.0
229265_900545,2201926000,7096.06576436,City of Boston,Bos_2201926000_B0,F_752184_2954536,FEE,22,35.0
230339_900888,2201345000,1150.26989508,City of Boston,Bos_2201345000_B0,F_755701_2955655,FEE,22,35.0
231352_900887,2200303000,3010.32193964,City of Boston,Bos_2200303000_B2,F_759099_2955783,FEE,22,35.0
226987_900398,2203562000,423.6740197,City of Boston,Bos_2203562000_B1,F_744658_2954078,FEE,22,35.0
228855_898407,2102426000,9281.55525736,City of Boston,Bos_2102426000_B0,F_750833_2947522,FEE,21,35.0
227809_899823,2204672000,1349.09383299,City of Boston,Bos_2204672000_B0,F_747408_2952160,FEE,22,35.0
227402_899719,2204710000,1294.06501712,City of Boston,Bos_2204710000_B0,F_746062_2951829,FEE,22,35.0
227504_899742,2204723000,1822.5288039,City of Boston,Bos_2204723000_B0,F_746401_2951910,FEE,22,35.0
229274_901237,2200586000,1735.29807481,City of Boston,Bos_2200586000_B0,F_752201_2956802,FEE,22,35.0
229540_901339,2200623000,10556.70669043,City of Boston,Bos_2200623000_B0,F_753104_2957149,FEE,22,35.0
229457_901212,2200642000,1204.48229731,City of Boston,Bos_2200642000_B0,F_752814_2956753,FEE,22,35.0
229143_899166,2102658000,1388.0274719,City of Boston,Bos_2102658000_B0,F_751749_2950007,FEE,21,35.0
228764_899012,2102575000,1097.82766657,City of Boston,Bos_2102575000_B0,F_750545_2949502,FEE,21,35.0
228734_899087,2102607000,1126.00717234,City of Boston,Bos_2102607000_B0,F_750440_2949758,FEE,21,35.0
228822_899334,2102680000,1538.00552831,City of Boston,Bos_2102680000_B0,F_750724_2950554,FEE,21,35.0
229074_899305,2102730000,1631.43068459,City of Boston,Bos_2102730000_B0,F_751542_2950457,FEE,21,35.0
227276_899443,2205550001,11972.28794371,City of Boston,Bos_2205550001_B11,,,,
227948_900629,2202926000,1345.15229313,City of Boston,Bos_2202926000_B0,F_747851_2954802,FEE,22,35.0
228733_899557,2205415000,1842.08842315,City of Boston,Bos_2205415000_B0,F_750451_2951324,FEE,22,35.0
227232_899923,2204484000,1632.82113296,City of Boston,Bos_2204484000_B0,F_745510_2952484,FEE,22,35.0
228603_898803,2102519000,2813.39309487,City of Boston,Bos_2102519000_B0,F_750005_2948818,FEE,21,35.0
228717_899035,2102572000,1830.65065536,City of Boston,Bos_2102572000_B0,F_750383_2949579,FEE,21,35.0
228810_899055,2102595000,874.24087179,City of Boston,Bos_2102595000_B0,F_750679_2949669,FEE,21,35.0
228782_899106,2102612000,912.92032541,City of Boston,Bos_2102612000_B0,F_750609_2949782,FEE,21,35.0
228301_899772,2204889000,2071.07542878,City of Boston,Bos_2204889000_B0,F_749030_2951991,FEE,22,35.0
228439_899799,2204900000,2329.45836811,City of Boston,Bos_2204900000_B0,F_749478_2952098,FEE,22,35.0
228180_899822,2205175000,1584.27157914,City of Boston,Bos_2205175000_B0,F_748628_2952159,FEE,22,35.0
228885_899731,2205398000,1589.40990446,City of Boston,Bos_2205398000_B0,F_750932_2951838,FEE,22,35.0
228697_899735,2205479000,792.01017547,City of Boston,Bos_2205479000_B0,F_750313_2951879,FEE,22,35.0
229463_899626,2101831300,18666.06472348,City of Boston,Bos_2101831300_B0,F_752747_2951421,FEE,21,35.0
229441_899445,2101849000,10886.26793484,City of Boston,Bos_2101849000_B0,F_752714_2950873,FEE,21,35.0
228120_899193,2205237001,2050.29628047,City of Boston,Bos_2205237001_B0,F_748419_2950102,FEE,22,35.0
228096_898934,2205087000,619.44990725,City of Boston,Bos_2205087000_B1,F_748328_2949196,FEE,22,35.0
228266_898948,2205100000,1875.62886335,City of Boston,Bos_2205100000_B0,F_748901_2949277,FEE,22,35.0
228283_898951,2205101000,1969.78358147,City of Boston,Bos_2205101000_B0,F_748957_2949294,FEE,22,35.0
228351_899220,2205132000,413.64158627,City of Boston,Bos_2205132000_B1,F_749183_2950230,FEE,22,35.0
227356_898743,2102473001,19441.9629958,City of Boston,Bos_2102473001_B8,,,,
227455_898618,2102473001,1465.23735759,City of Boston,Bos_2102473001_B31,,,,
228533_898833,2102504000,1048.74360241,City of Boston,Bos_2102504000_B0,F_749762_2948900,FEE,21,35.0
229668_899727,2101815000,2090.99162609,City of Boston,Bos_2101815000_B0,F_753513_2951864,FEE,21,35.0
230887_901127,2200053000,918.75185166,City of Boston,Bos_2200053000_B0,F_757483_2956425,FEE,22,35.0
230921_901076,2200057000,1055.02350473,City of Boston,Bos_2200057000_B0,F_757595_2956262,FEE,22,35.0
229533_899740,2101830000,12652.87160661,City of Boston,Bos_2101830000_B0,F_753110_2951868,FEE,21,35.0
229030_899676,2101834000,952.68366819,City of Boston,Bos_2101834000_B1,,,,
230226_899879,2101535000,3420.8147861,City of Boston,Bos_2101535000_B0,F_755340_2952341,FEE,21,35.0
230359_899964,2101550000,4132.56465399,City of Boston,Bos_2101550000_B0,F_755780_2952617,FEE,21,35.0
230001_900915,2201310001,1048.85148347,City of Boston,Bos_2201310001_B0,F_754594_2955748,FEE,22,35.0
227694_899976,2203909001,502.73820582,City of Boston,Bos_2203909001_B1,F_747024_2952637,FEE,22,35.0
227630_900126,2203822000,928.59187825,City of Boston,Bos_2203822000_B0,F_746803_2953159,FEE,22,35.0
227174_899951,2203779000,1636.23039138,City of Boston,Bos_2203779000_B0,F_745318_2952595,FEE,22,35.0
227186_900053,2203721000,475.78508127,City of Boston,Bos_2203721000_B1,F_745331_2952918,FEE,22,35.0
227415_900651,2203433000,247.61461857,City of Boston,Bos_2203433000_B1,F_746059_2954880,FEE,22,35.0
227708_900746,2203425001,1091.71820414,City of Boston,Bos_2203425001_B0,F_747077_2955202,FEE,22,35.0
229326_899115,2102015000,880.62488061,City of Boston,Bos_2102015000_B1,F_752378_2949812,FEE,21,35.0
229366_899091,2102016000,4871.7701496,City of Boston,Bos_2102016000_B1,F_752612_2949751,FEE,21,35.0
229331_898921,2102067000,1764.88419581,City of Boston,Bos_2102067000_B0,F_752394_2949195,FEE,21,35.0
229130_898955,2102079000,3430.27910388,City of Boston,Bos_2102079000_B0,F_751737_2949335,FEE,21,35.0
229115_898950,2102080000,2991.27841837,City of Boston,Bos_2102080000_B0,F_751688_2949300,FEE,21,35.0
228951_898781,2102115000,7583.66557038,City of Boston,Bos_2102115000_B0,F_751167_2948748,FEE,21,35.0
